3.877800000000000136e+00,6.400500000000000078e+00
5.201900000000000190e+00,5.441799999999999748e+00
3.961699999999999999e+00,6.274799999999999933e+00
6.065800000000000303e+00,2.594399999999999817e+00
4.181099999999999817e+00,5.350299999999999834e+00
5.739700000000000024e+00,2.440399999999999903e+00
5.708400000000000141e+00,2.226700000000000124e+00
5.894599999999999618e+00,6.485000000000000320e+00
2.379000000000000004e+00,3.226599999999999913e+00
4.687199999999999811e+00,4.832099999999999618e+00
4.599700000000000344e+00,4.084100000000000286e+00
3.235300000000000065e+00,2.918400000000000105e+00
4.322499999999999787e+00,5.270299999999999763e+00
3.685500000000000220e+00,3.397899999999999920e+00
4.209900000000000198e+00,3.960300000000000153e+00
3.229000000000000092e+00,3.584299999999999820e+00
4.653599999999999959e+00,4.032099999999999795e+00
4.725699999999999790e+00,4.495499999999999829e+00
3.640699999999999825e+00,3.032500000000000195e+00
4.237599999999999589e+00,4.830599999999999561e+00
3.556799999999999962e+00,4.740099999999999980e+00
4.038199999999999790e+00,6.475799999999999557e+00
5.056700000000000195e+00,4.065699999999999648e+00
4.359300000000000175e+00,5.129599999999999937e+00
3.844199999999999839e+00,4.638300000000000090e+00
4.791800000000000281e+00,4.070500000000000007e+00
4.232700000000000351e+00,5.140200000000000102e+00
5.041900000000000048e+00,5.166000000000000369e+00
4.197400000000000020e+00,3.795100000000000140e+00
4.368999999999999773e+00,4.650999999999999801e+00
4.825999999999999623e+00,5.546899999999999942e+00
4.640399999999999636e+00,4.343600000000000350e+00
4.095600000000000129e+00,6.354499999999999815e+00
4.299100000000000144e+00,5.578400000000000247e+00
4.961500000000000021e+00,4.269499999999999851e+00
5.002900000000000347e+00,5.117399999999999949e+00
4.607700000000000351e+00,5.479800000000000004e+00
4.770599999999999952e+00,6.240599999999999703e+00
4.064000000000000057e+00,5.136999999999999567e+00
4.201900000000000190e+00,3.869400000000000173e+00
3.501399999999999846e+00,4.229800000000000004e+00
5.139800000000000146e+00,4.210200000000000387e+00
5.638799999999999812e+00,2.682399999999999896e+00
5.294500000000000206e+00,4.589900000000000091e+00
3.991099999999999870e+00,4.793800000000000061e+00
4.729199999999999626e+00,5.424000000000000377e+00
4.862899999999999778e+00,5.317800000000000082e+00
3.955200000000000049e+00,3.915900000000000158e+00
4.195199999999999818e+00,3.252800000000000136e+00
5.331299999999999706e+00,4.579200000000000159e+00
4.586599999999999788e+00,5.365800000000000125e+00
3.529700000000000060e+00,4.487300000000000288e+00
5.562800000000000189e+00,4.677900000000000169e+00
4.424599999999999866e+00,3.254000000000000004e+00
4.052200000000000024e+00,4.844199999999999839e+00
5.592100000000000293e+00,5.786100000000000243e+00
4.342699999999999783e+00,3.831500000000000128e+00
3.828399999999999803e+00,4.612700000000000244e+00
4.712100000000000399e+00,4.856300000000000061e+00
5.076200000000000045e+00,4.207799999999999763e+00
4.275900000000000034e+00,5.134400000000000297e+00
4.459500000000000242e+00,4.954600000000000115e+00
4.740400000000000169e+00,3.946699999999999875e+00
4.261499999999999844e+00,4.893299999999999983e+00
5.841400000000000148e+00,5.117700000000000138e+00
3.648200000000000109e+00,4.233600000000000030e+00
4.338499999999999801e+00,4.157600000000000406e+00
5.089900000000000091e+00,6.139800000000000146e+00
4.043599999999999639e+00,5.221799999999999997e+00
4.317499999999999893e+00,5.360999999999999766e+00
4.853200000000000180e+00,4.150599999999999845e+00
4.971700000000000230e+00,5.162200000000000344e+00
2.686999999999999833e+00,3.485399999999999832e+00
5.072000000000000064e+00,5.576299999999999812e+00
3.861600000000000144e+00,4.693999999999999950e+00
5.784600000000000186e+00,5.159500000000000419e+00
3.932599999999999874e+00,8.267899999999999139e+00
5.077799999999999869e+00,5.207699999999999996e+00
4.695500000000000007e+00,6.347299999999999720e+00
4.132100000000000328e+00,4.919999999999999929e+00
4.418800000000000061e+00,4.317199999999999704e+00
5.232400000000000162e+00,4.478100000000000414e+00
5.630700000000000038e+00,4.637500000000000178e+00
4.391099999999999781e+00,5.129199999999999982e+00
2.780100000000000016e+00,6.693800000000000416e+00
5.555100000000000371e+00,4.866699999999999804e+00
6.360800000000000232e+00,5.549400000000000333e+00
5.208700000000000330e+00,4.768699999999999939e+00
3.405100000000000016e+00,4.257900000000000240e+00
4.703999999999999737e+00,4.405100000000000016e+00
5.360500000000000043e+00,5.480100000000000193e+00
2.609999999999999876e+00,3.421699999999999964e+00
3.853000000000000203e+00,2.995200000000000085e+00
4.307699999999999640e+00,4.498599999999999710e+00
4.686399999999999899e+00,5.093399999999999928e+00
5.518500000000000405e+00,2.687199999999999811e+00
2.986800000000000122e+00,5.763399999999999856e+00
4.679400000000000226e+00,5.994900000000000340e+00
4.209999999999999964e+00,3.958299999999999930e+00
4.275199999999999889e+00,6.475600000000000023e+00
5.956100000000000172e+00,1.993300000000000072e+00
5.508399999999999963e+00,2.373800000000000132e+00
4.276200000000000223e+00,6.670499999999999652e+00
3.786200000000000010e+00,4.351600000000000357e+00
3.928500000000000103e+00,3.431000000000000050e+00
3.199899999999999967e+00,4.262599999999999945e+00
4.085600000000000342e+00,4.954500000000000348e+00
3.961599999999999788e+00,4.383799999999999919e+00
5.883099999999999774e+00,4.937199999999999811e+00
3.952599999999999891e+00,3.037100000000000133e+00
4.671400000000000219e+00,4.098700000000000010e+00
4.192999999999999616e+00,4.084699999999999775e+00
5.491200000000000081e+00,4.442400000000000126e+00
4.437100000000000044e+00,5.099700000000000344e+00
3.945899999999999963e+00,4.988500000000000156e+00
4.081800000000000317e+00,3.431700000000000195e+00
4.292799999999999727e+00,4.697000000000000064e+00
3.647100000000000009e+00,4.535899999999999821e+00
4.540000000000000036e+00,5.121199999999999974e+00
4.943399999999999572e+00,4.921599999999999753e+00
4.884999999999999787e+00,5.611100000000000421e+00
5.340300000000000047e+00,5.477500000000000036e+00
4.225100000000000300e+00,4.248599999999999710e+00
3.843900000000000095e+00,2.897499999999999964e+00
3.797499999999999876e+00,4.241100000000000314e+00
3.937699999999999978e+00,5.228900000000000325e+00
4.847999999999999865e+00,4.196200000000000152e+00
3.625500000000000167e+00,4.420099999999999696e+00
4.082600000000000229e+00,4.785800000000000054e+00
4.253400000000000070e+00,4.122600000000000264e+00
4.684300000000000352e+00,4.537899999999999601e+00
4.295499999999999652e+00,4.950099999999999945e+00
4.833800000000000097e+00,5.266799999999999926e+00
1.761700000000000044e+00,5.464800000000000324e+00
6.258499999999999730e+00,3.261800000000000033e+00
4.267599999999999838e+00,3.794500000000000206e+00
4.130600000000000271e+00,4.302399999999999558e+00
3.833200000000000163e+00,4.801499999999999879e+00
4.617099999999999760e+00,5.453100000000000058e+00
4.419299999999999784e+00,3.915900000000000158e+00
4.371100000000000207e+00,4.926499999999999879e+00
5.653500000000000192e+00,5.791100000000000136e+00
4.574600000000000222e+00,3.677799999999999958e+00
4.617099999999999760e+00,5.462600000000000122e+00
3.996599999999999930e+00,2.795500000000000096e+00
6.144899999999999807e+00,2.914000000000000146e+00
5.329699999999999882e+00,4.365400000000000169e+00
4.719199999999999839e+00,5.163999999999999702e+00
3.827900000000000080e+00,3.836199999999999832e+00
4.043099999999999916e+00,5.042200000000000237e+00
4.050500000000000433e+00,3.714599999999999902e+00
4.461599999999999788e+00,4.002900000000000347e+00
4.880700000000000038e+00,4.565500000000000114e+00
4.344000000000000306e+00,5.362599999999999589e+00
4.381000000000000227e+00,4.766799999999999926e+00
5.207099999999999618e+00,4.572600000000000442e+00
2.702500000000000124e+00,2.498000000000000220e+00
4.202499999999999680e+00,4.206900000000000084e+00
6.841099999999999959e+00,2.067899999999999849e+00
4.327399999999999913e+00,4.106799999999999784e+00
4.830599999999999561e+00,3.840399999999999814e+00
3.663899999999999935e+00,6.348900000000000432e+00
4.060800000000000409e+00,3.238999999999999879e+00
5.526799999999999713e+00,2.250300000000000189e+00
4.715700000000000003e+00,4.681199999999999584e+00
3.048599999999999977e+00,2.485799999999999788e+00
4.958999999999999631e+00,4.924599999999999866e+00
5.627200000000000202e+00,2.260200000000000209e+00
3.961899999999999977e+00,4.398200000000000109e+00
3.140000000000000124e+00,4.152199999999999669e+00
4.508399999999999963e+00,4.068800000000000416e+00
