2.543699999999999850e+00,2.148600000000000065e+00
3.332300000000000040e+00,1.803399999999999892e+00
4.784500000000000419e+00,2.622900000000000009e+00
4.532199999999999562e+00,3.898800000000000043e+00
2.479699999999999793e+00,7.541999999999999815e-01
2.273699999999999832e+00,1.267200000000000104e+00
1.231700000000000017e+00,6.194999999999999812e-02
3.496399999999999952e+00,1.020699999999999941e+00
2.536399999999999988e+00,3.518600000000000172e+00
3.418699999999999850e+00,2.997599999999999820e+00
2.418099999999999916e+00,2.859799999999999898e+00
1.818699999999999983e+00,3.644899999999999807e+00
4.247799999999999798e+00,3.104699999999999793e+00
2.082500000000000018e+00,1.983600000000000030e+00
2.386299999999999866e+00,4.770800000000000374e+00
3.811700000000000088e+00,2.720099999999999962e+00
2.447200000000000042e+00,2.717299999999999827e+00
3.161200000000000010e+00,1.339299999999999935e+00
3.024999999999999911e+00,3.804300000000000015e+00
1.638200000000000101e+00,2.139499999999999957e+00
3.207300000000000040e+00,-5.583699999999999775e-02
3.713900000000000201e+00,4.268399999999999750e+00
2.531600000000000072e+00,3.556900000000000173e+00
2.391199999999999992e+00,2.060599999999999987e+00
2.512500000000000178e+00,2.605900000000000105e+00
1.702199999999999935e+00,2.792899999999999938e+00
1.596700000000000008e+00,1.602500000000000036e+00
1.634600000000000053e+00,3.072900000000000076e-01
3.126700000000000035e+00,2.850800000000000001e+00
1.939599999999999991e+00,2.781299999999999883e-01
2.760200000000000209e+00,2.350400000000000045e+00
3.698399999999999910e+00,4.734399999999999942e+00
3.121100000000000207e+00,6.345800000000000329e-01
7.901899999999999480e-01,1.750899999999999901e+00
1.908199999999999896e+00,2.946899999999999853e+00
3.538800000000000168e+00,8.645699999999999497e-01
2.346000000000000085e+00,4.411599999999999966e+00
2.737400000000000055e+00,3.116899999999999782e+00
2.178900000000000059e+00,2.775300000000000100e+00
3.809000000000000163e+00,2.272699999999999942e+00
3.360799999999999788e+00,2.985399999999999832e+00
1.870400000000000063e+00,1.502299999999999969e+00
3.213699999999999779e+00,-2.618199999999999972e-01
1.145599999999999952e+00,1.754699999999999926e+00
2.888999999999999790e+00,3.201900000000000190e+00
3.372900000000000009e+00,1.512399999999999967e+00
4.171199999999999797e+00,3.403300000000000214e+00
2.776100000000000012e+00,3.559099999999999930e+00
3.954400000000000137e+00,2.117300000000000182e+00
2.459700000000000220e+00,2.888599999999999834e+00
4.570599999999999774e+00,3.914099999999999913e+00
1.165200000000000014e+00,3.653099999999999792e+00
2.769600000000000062e+00,3.014100000000000001e+00
3.532000000000000028e+00,4.317099999999999937e+00
3.742900000000000116e+00,4.522199999999999775e+00
1.921100000000000030e+00,4.158900000000000041e+00
2.998099999999999987e+00,2.668299999999999894e+00
2.597100000000000186e+00,2.918400000000000105e+00
1.344999999999999973e+00,2.307399999999999896e+00
6.106099999999999861e-01,2.809600000000000097e+00
2.921600000000000197e+00,2.822200000000000042e+00
8.560499999999999776e-01,1.535700000000000065e+00
1.179899999999999949e+00,3.934600000000000097e+00
3.930800000000000072e+00,2.850299999999999834e+00
3.088799999999999990e+00,3.801099999999999923e+00
2.073900000000000077e+00,2.614900000000000002e+00
3.013300000000000090e+00,4.373199999999999865e-01
2.969399999999999817e+00,2.392599999999999838e+00
3.478899999999999881e+00,4.104499999999999815e+00
1.752999999999999892e+00,3.408100000000000129e+00
3.353400000000000158e+00,8.874900000000000011e-01
3.838699999999999779e+00,1.700499999999999901e+00
1.287099999999999911e+00,1.444399999999999906e+00
2.296800000000000175e+00,3.766099999999999781e+00
4.072000000000000064e+00,3.226500000000000146e+00
5.137599999999999945e+00,2.734599999999999920e+00
2.619099999999999984e+00,2.760600000000000165e+00
2.774199999999999999e+00,1.639799999999999924e+00
3.087699999999999889e+00,2.915900000000000158e+00
3.407500000000000195e+00,4.870599999999999596e+00
2.644099999999999895e+00,1.557800000000000074e+00
1.703300000000000036e+00,3.229299999999999837e+00
2.322900000000000187e+00,3.940900000000000070e+00
1.969799999999999995e+00,2.939499999999999780e+00
3.231300000000000061e+00,9.803600000000000092e-01
1.364800000000000013e+00,1.421699999999999964e+00
3.359100000000000197e+00,1.884500000000000064e+00
1.597599999999999909e+00,2.256699999999999928e+00
3.702300000000000146e+00,3.008300000000000196e+00
