4.213577290000000003e-02,4.162959440999999261e-01,1.873016356564388973e-01,1.000000000000000000e+00
2.007322240000000146e+00,9.767961889000000841e-01,1.980275088933965089e+00,1.000000000000000000e+00
6.395040961000000301e-01,8.770322500000000271e-03,1.059118233519562580e-01,1.000000000000000000e+00
2.453295690000000029e+00,6.784981641000000299e-03,-1.824585773078066797e-01,1.000000000000000000e+00
6.170102499999999823e-01,5.127960250000000719e-02,2.515553233721188331e-01,1.000000000000000000e+00
1.044483999999999968e+00,3.663275624999999258e-01,8.747837193160947766e-01,1.000000000000000000e+00
6.080169640000001152e+00,3.100416639999999460e-02,6.140205065936937823e-01,1.000000000000000000e+00
5.704327728999999403e-01,3.807877263999999706e-01,-6.591112177116067450e-01,-1.000000000000000000e+00
1.832503689999999796e+00,7.783121283999999696e-01,1.688940405854957305e+00,1.000000000000000000e+00
4.795285503999999754e-01,1.715052160000000159e+00,-1.282510410207409635e+00,-1.000000000000000000e+00
5.357654416000000586e-01,1.048166440000000005e-02,1.059784275781538582e-01,1.000000000000000000e+00
1.031849640000000123e+00,3.080583008999999550e-03,7.973328625896172750e-02,1.000000000000000000e+00
1.424081168999999925e-01,3.328828416000000345e-01,-3.079130351920067454e-01,-1.000000000000000000e+00
2.016116009999999736e+00,1.596561848999999977e-01,8.023532768954211303e-01,1.000000000000000000e+00
6.465831839999999775e-02,2.718541440000000087e+00,5.929187431868122582e-01,1.000000000000000000e+00
4.059016090000000077e+00,5.926690225000000867e-01,-2.193468986957450628e+00,-1.000000000000000000e+00
2.853396640000000151e+00,1.489376159999999727e+00,-2.915400806283795276e+00,-1.000000000000000000e+00
1.023334560000000115e+00,3.533589135999999631e-03,-8.504168252932606253e-02,1.000000000000000000e+00
1.905780250000000189e-02,1.162946559999999963e+00,-2.105383853767972824e-01,-1.000000000000000000e+00
5.411220720999999623e-01,4.552875624999999302e-03,7.019489286570045061e-02,1.000000000000000000e+00
4.780782250000000649e-02,2.411498410000000384e-02,-4.801843144966571469e-02,-1.000000000000000000e+00
1.946583039999999931e+00,1.745040999999999842e+00,2.606479316896506582e+00,1.000000000000000000e+00
8.109395289999999420e-04,2.797256250000000222e+00,-6.735585595725596120e-02,-1.000000000000000000e+00
2.918288889999999913e+00,5.154665616000000394e-01,1.734520302495062172e+00,1.000000000000000000e+00
3.736632384000000418e-01,5.308288164000000628e-03,-6.298431782151223124e-02,1.000000000000000000e+00
5.388000408999998880e-01,3.906375000999999236e-01,-6.488073689947636558e-01,-1.000000000000000000e+00
2.208812003999999652e-03,2.223594025000000078e-03,-3.134166930602987761e-03,-1.000000000000000000e+00
5.992214410000000768e+00,5.173805160000000125e-02,7.874331696631068356e-01,1.000000000000000000e+00
1.892825640000000281e-02,1.717148160000000034e+00,2.549612545045549794e-01,1.000000000000000000e+00
1.652422499999999794e-01,1.528190439999999907e-02,7.106639525599844909e-02,1.000000000000000000e+00
2.538849769000000589e-01,4.843960809999999562e+00,-1.568316854689354889e+00,-1.000000000000000000e+00
5.851944004000000366e-01,1.666680999999999857e+00,-1.396662012408923736e+00,-1.000000000000000000e+00
5.701005024999999948e-01,9.251938889999999915e-02,-3.247933192135667446e-01,-1.000000000000000000e+00
2.921022810000000192e+00,1.767304359999999797e+00,-3.213202871831298157e+00,-1.000000000000000000e+00
