5.178711000715137197e+04,-1.219763635579589172e+05,1.066390626137297950e+05,4.870151488640430034e+04,3.205248090597616465e+04,1.350611964845510374e+04,8.401319234686052368e+02,6.934521361917388276e+03,2.023765909765708420e+04,-2.622575247556227623e+04,6.936260654877587513e+02,-1.454475795373517030e+03,2.558227794711943716e+03,-5.638391244623411694e+03,5.420297606712108973e+03,1.111306446695196428e+03,8.813031400766831212e+03,5.349675787252963346e+03,-3.999274670832812262e+03,-3.125217808854929899e+03,5.623838805587834031e+02,-3.578225072926448775e+03,1.711871163059913670e+03,-5.601679069960155175e+02,-9.384135063085996080e+02,5.834100499470125214e+03,4.066596355340770970e+03,1.202788383057231840e+03,-4.656451997372118058e+03,2.505176227708107035e+03,5.155405526998220012e+02,8.385803484416937863e+02,-2.102770564022663166e+03,3.146800347602249531e+03,-7.650488914500703686e+03,1.471291793581855018e+03,2.838938877280335873e+03,-5.241419464476657595e+03,1.843221036436843860e+03,-7.761648049659288517e+03,2.415099023026508803e+03,3.954337159582471941e+03,-2.454195110992575792e+03,5.643534420742245857e+03,4.044043702783659683e+03,-5.384709998694779642e+03,-3.578776935483951092e+03,8.704256762189615984e+03,-2.234783514988490424e+03,3.019134733812799823e+03,-3.069442709518998527e+03,-8.112293280390222208e+02,-3.943909626817505341e+03,-8.315503080323338509e+03,5.926098013639115379e+03,3.400487763448532860e+03,2.018945096859497426e+03,1.414134081989392143e+03,-6.388572696493101830e+02,4.028202039385447279e+03,4.035032406216227173e+03,4.732983889846433158e+03,-6.014535311702129547e+02,-5.858703531284829296e+03,-4.598223124402893518e+02,4.833470046855247347e+03,-6.525385577978922811e+02,5.209022408180243474e+03,-2.199742551986346371e+03,-5.362715064468739001e+02,-8.211661432298844375e+03,-3.216914614512170374e+03,6.139078817235240422e+02,4.964021053234158899e+03,-7.163198790215046756e+03,-6.850502113637252478e+03,-5.177276772589502798e+03,5.492885463240963873e+01,-4.852750501094815263e+02,2.047793247662139038e+03,4.724607608106412954e+03,-3.597286089505352720e+03,3.806792613688601705e+03,3.410085307959358033e+03,6.152701251675571257e+03,-6.672910191191323975e+03,4.469499648321638233e+03,5.997198552620568080e+03,-9.870990466044098866e+03,-1.161109360532522987e+04,-1.593510090729987132e+04,-1.309337137389123563e+04,-1.585080813443622537e+04,-1.270933734827889566e+04,-2.492069160611985717e+04,1.721062296873876403e+04,-1.297328255989482568e+04,3.110855073758359067e+05,1.217499862645131070e+05,-5.402277680984369945e+05
-4.531609333624351711e+04,1.067349051732127555e+05,-9.331406433040910633e+04,-4.261605627160863514e+04,-2.804738893892327542e+04,-1.181847333275296114e+04,-7.351539148140182078e+02,-6.068023823600673495e+03,-1.770887868525323574e+04,2.294873467223186526e+04,-6.069545784608144459e+02,1.272732942412716511e+03,-2.238566498584877991e+03,4.933850602443919342e+03,-4.743008679612830747e+03,-9.724440436366194263e+02,-7.711806151709275582e+03,-4.681211352792633988e+03,3.499548521547283599e+03,2.734708731624603388e+03,-4.921116551721474934e+02,3.131110837434840505e+03,-1.497965678991044115e+03,4.901725768032592896e+02,8.211548015326698078e+02,-5.105105164789165428e+03,-3.558458079124386131e+03,-1.052494928232992606e+03,4.074608783913850857e+03,-2.192143947458782350e+03,-4.511215976627709097e+02,-7.337962155964214617e+02,1.840020559764743666e+03,-2.753594441604782332e+03,6.694528226609530975e+03,-1.287447711092507234e+03,-2.484201553648403205e+03,4.586482111742234338e+03,-1.612902834604334203e+03,6.791797561456172843e+03,-2.113322267425741302e+03,-3.460226140865357593e+03,2.147533135170795504e+03,-4.938351117128233454e+03,-3.538723475125079858e+03,4.711867892526919604e+03,3.131593742450404534e+03,-7.616623360591940582e+03,1.955537938640175526e+03,-2.641881181886035847e+03,2.685902964958025223e+03,7.098628199457016308e+02,3.451101572068640962e+03,7.276446082311143982e+03,-5.185607203582387228e+03,-2.975582550482326042e+03,-1.766669436417716497e+03,-1.237432095371726973e+03,5.590293734477108956e+02,-3.524861294032984006e+03,-3.530838177871127300e+03,-4.141577695329999187e+03,5.262993890209254459e+02,5.126633944555325797e+03,4.023655852924275678e+02,-4.229507685425625823e+03,5.710011272415758867e+02,-4.558133203553607018e+03,1.924875490981357871e+03,4.692621317613520660e+02,7.185579883880347552e+03,2.814947636696248082e+03,-5.371975162197086320e+02,-4.343745795823939261e+03,6.268127047804478934e+03,5.994503132900259516e+03,4.530354318320409220e+03,-4.806526378922353615e+01,4.246378966015909100e+02,-1.791912889743642154e+03,-4.134248065136500372e+03,3.147790100020723912e+03,-3.331117905011757102e+03,-2.983980841539523681e+03,-5.383895416300489160e+03,5.839102066260144056e+03,-3.911016915245600103e+03,-5.247823431912082015e+03,8.637568793057853327e+03,1.016023874439257634e+04,1.394394319238785829e+04,1.145729968680270758e+04,1.387018315514827191e+04,1.112125232392538965e+04,2.180674663387702458e+04,-1.506008342073080348e+04,1.135221647395403124e+04,-2.722140680537945591e+05,-8.803327502144669415e+04,4.813167140447270358e+05
4.886328278854503151e+04,-1.150897500406543986e+05,1.006183714843419730e+05,4.595189601806877909e+04,3.024284302342563751e+04,1.274358317479486868e+04,7.926992595351139244e+02,6.543008062504046393e+03,1.909506939720003720e+04,-2.474508346534152952e+04,6.544649157435833331e+02,-1.372358142568999028e+03,2.413793860156853043e+03,-5.320055624274915317e+03,5.114275245679349609e+03,1.048563651497504907e+03,8.315460072989775654e+03,5.047640634580238839e+03,-3.773481261321263446e+03,-2.948772417475847760e+03,5.306324795430600716e+02,-3.376203530093145673e+03,1.615221330686355941e+03,-5.285416167234143359e+02,-8.854320027708745329e+02,5.504715410514945688e+03,3.837002058435849904e+03,1.134880646708936183e+03,-4.393555282529889155e+03,2.363737509830882118e+03,4.864338599326147232e+02,7.912352842466898437e+02,-1.984051102582852764e+03,2.969136436513794251e+03,-7.218553096480070963e+03,1.388224733226634271e+03,2.678656390765750984e+03,-4.945496311161972699e+03,1.739155375396934687e+03,-7.323436343586046860e+03,2.278745937129657250e+03,3.731080858600675128e+03,-2.315634715089063320e+03,5.324908423921258873e+03,3.815722696846059989e+03,-5.080696863837296405e+03,-3.376724235268681696e+03,8.212826697150012478e+03,-2.108610788456456248e+03,2.848678643288676540e+03,-2.896146301613527612e+03,-7.654284638949757209e+02,-3.721242049634300201e+03,-7.846021500074986761e+03,5.591518874737303122e+03,3.208501018524264509e+03,1.904958303113831789e+03,1.334294065446534660e+03,-6.027882889020002040e+02,3.800775431428854063e+03,3.807220165378197635e+03,4.465766292254171276e+03,-5.674963127636219724e+02,-5.527929389840141084e+03,-4.338613929634339001e+02,4.560579142509297526e+03,-6.156971508104143140e+02,4.914928346988865997e+03,-2.075548188822685916e+03,-5.059943732588035346e+02,-7.748042605096078660e+03,-3.035292150765020779e+03,5.792475082434466458e+02,4.683759423126251932e+03,-6.758774685602387763e+03,-6.463732422526731170e+03,-4.884975025226780417e+03,5.182764894168576575e+01,-4.578771049485294498e+02,1.932177727993886947e+03,4.457862923571792635e+03,-3.394188388549300726e+03,3.591866469751301338e+03,3.217556699203147218e+03,5.805328413432238449e+03,-6.296167089642956853e+03,4.217157999530871166e+03,5.658605177529396315e+03,-9.313688261012066505e+03,-1.095554763034520147e+04,-1.503542757628047548e+04,-1.235413808589700056e+04,-1.495589385453193790e+04,-1.199178607993788137e+04,-2.351370449263916817e+04,1.623893546043372044e+04,-1.224082931703083887e+04,2.935220582153433934e+05,3.839358670487840427e+05,-3.847813438104237430e+05
-7.219704171450027206e+04,1.700487361963416915e+05,-1.486668178791109531e+05,-6.789537592129665427e+04,-4.468475457893732528e+04,-1.882904613765640534e+04,-1.171238161696455791e+03,-9.667500811829595477e+03,-2.821356738917493931e+04,3.656164140479864727e+04,-9.669925581359602802e+02,2.027702446744224289e+03,-3.566456571616203291e+03,7.860550006257060886e+03,-7.556503005530930750e+03,-1.549285872074493454e+03,-1.228635456939959840e+04,-7.458048265640245518e+03,5.575437598236083431e+03,4.356904265977391333e+03,-7.840262273499920411e+02,4.988447218202913064e+03,-2.386540468317660270e+03,7.809369115775989485e+02,1.308253715085826116e+03,-8.133390665527895180e+03,-5.669291579739205190e+03,-1.676821955372813136e+03,6.491616524834433221e+03,-3.492496734979802568e+03,-7.187213726281588606e+02,-1.169075092026640050e+03,2.931498091046283662e+03,-4.386992746489846468e+03,1.066563990962714888e+04,-2.051145834953189478e+03,-3.957799315691139782e+03,7.307126805642524232e+03,-2.569656928882453940e+03,1.082060821577299430e+04,-3.366919005250820192e+03,-5.512789665693817369e+03,3.421423338343981413e+03,-7.867720170816319296e+03,-5.637850651731976541e+03,7.506889887127719703e+03,4.989216576525412165e+03,-1.213471051902194449e+04,3.115538956165359195e+03,-4.209012557153295347e+03,4.279147519697675307e+03,1.130944700879663287e+03,5.498252515080341254e+03,1.159274426945735468e+04,-8.261645522135528154e+03,-4.740661467176678343e+03,-2.814635984844921040e+03,-1.971461572062777122e+03,8.906387118360507884e+02,-5.615765595565819240e+03,-5.625287893275454735e+03,-6.598310569601508178e+03,8.384937038045609370e+02,8.167690052266869316e+03,6.410438942803739337e+02,-6.738399546729007852e+03,9.097119625163504679e+02,-7.261961674308968213e+03,3.066687922245291702e+03,7.476226481048215646e+02,1.144797736137744141e+04,4.484739901180946617e+03,-8.558564658180839615e+02,-6.920402297067979816e+03,9.986302803825048613e+03,9.550368553009484458e+03,7.217704696526656335e+03,-7.657698621684176032e+01,6.765278663150529610e+02,-2.854853543743211048e+03,-6.586633093061202089e+03,5.015020413905011083e+03,-5.307096014644856041e+03,-4.754041521041589476e+03,-8.577555860188695078e+03,9.302785487817891408e+03,-6.230983974743197905e+03,-8.360767650751236943e+03,1.376126820635503100e+04,1.618716721707140823e+04,2.221531853718486673e+04,1.825362873374725314e+04,2.209780495440656887e+04,1.771824221453251448e+04,3.474224012872658932e+04,-2.399353940073086414e+04,1.808621145341733791e+04,-4.336881001795280026e+05,-3.315632735214747954e+05,6.779874578797952272e+05
-5.704619699237717577e+04,1.343633128587453975e+05,-1.174684776212693687e+05,-5.364725337353940995e+04,-3.530747592604083184e+04,-1.487769373425139929e+04,-9.254490393295800459e+02,-7.638736195264820708e+03,-2.229283478823386395e+04,2.888903130118003173e+04,-7.640652116983910673e+02,1.602180788463825593e+03,-2.818021061773091787e+03,6.210981412487857597e+03,-5.970739919395195102e+03,-1.224161890252598823e+03,-9.708012772265628882e+03,-5.892946309667451715e+03,4.405409196756641904e+03,3.442590071996786719e+03,-6.194951143492021401e+02,3.941601150653834338e+03,-1.885715182407344400e+03,6.170541041368815058e+02,1.033711318005509384e+03,-6.426565342614034307e+03,-4.479567536076414399e+03,-1.324934004437600379e+03,5.129324225486931027e+03,-2.759581999588754115e+03,-5.678947506978474848e+02,-9.237398986839543795e+02,2.316311217375186970e+03,-3.466364361714913684e+03,8.427411717787224916e+03,-1.620704485698217468e+03,-3.127238929152212222e+03,5.773696335804896080e+03,-2.030403904186772706e+03,8.549859290569060249e+03,-2.660357270460590371e+03,-4.355908189290123119e+03,2.703423646155953065e+03,-6.216646888665243750e+03,-4.454724615506056580e+03,5.931538316966267303e+03,3.942209055983237704e+03,-9.588191846572080976e+03,2.461730353629409365e+03,-3.325734043622611352e+03,3.381150897199240717e+03,8.936113261952086759e+02,4.344421719236619538e+03,9.159959432865434792e+03,-6.527905392587239476e+03,-3.745814253721951900e+03,-2.223973102502466645e+03,-1.557742291540555016e+03,7.037345325775750098e+02,-4.437274198775383411e+03,-4.444798203333773927e+03,-5.213628088237459451e+03,6.625323679224238731e+02,6.453666862650930852e+03,5.065182091322849374e+02,-5.324318820099855657e+03,7.188051835315709468e+02,-5.738009292152464695e+03,2.423130909135485126e+03,5.907309752164946985e+02,9.045572453008815501e+03,3.543598875893578224e+03,-6.762514832578199275e+02,-5.468127548303004005e+03,7.890636284313521173e+03,7.546184620406152135e+03,5.703039822311278840e+03,-6.050699221279137419e+01,5.345557243917974120e+02,-2.255750842046636535e+03,-5.204401177947631368e+03,3.962597852467959456e+03,-4.193380192863041884e+03,-3.756386448515793745e+03,-6.777520653109633713e+03,7.350557874856836861e+03,-4.923386482858564705e+03,-6.606226336784369778e+03,1.087340974536077192e+04,1.279022391894133034e+04,1.755334300998273102e+04,1.442303002786227626e+04,1.746049013355946227e+04,1.399999656115924154e+04,2.745143883010034915e+04,-1.895839694666539435e+04,1.429074594908524887e+04,-3.426768771762882825e+05,-1.456337737747426145e+05,5.897394269464687677e+05
1.819266696051961480e+04,-4.284995549971364380e+04,3.746200455761438934e+04,1.710870602122401033e+04,1.125994693081572404e+04,4.744662072460589116e+03,2.951359958965149417e+02,2.436077967095487111e+03,7.109433061110454219e+03,-9.213033523420039273e+03,2.436688975849783674e+02,-5.109532805308699608e+02,8.986982720585310744e+02,-1.980751080575402739e+03,1.904135395317465736e+03,3.903988477637012693e+02,3.095993291856057112e+03,1.879326147583989950e+03,-1.404934010800307078e+03,-1.097880278851866024e+03,1.975638849427705281e+02,-1.257020464214816457e+03,6.013755535801246879e+02,-1.967854196255057104e+02,-3.296620411753101507e+02,2.049503194644494215e+03,1.428583930351822346e+03,4.225361962449642306e+02,-1.635798568295172117e+03,8.800614048903844377e+02,1.811079548292200343e+02,2.945909319274469453e+02,-7.386974202724304632e+02,1.105462164373868291e+03,-2.687595366635379833e+03,5.168606936876894906e+02,9.973112905605266860e+02,-1.841296004052770513e+03,6.475183968730525521e+02,-2.726645260040939320e+03,8.484175347210912150e+02,1.389147588733158045e+03,-8.621518811198129697e+02,1.982557863966803779e+03,1.420661246560590371e+03,-1.891633568115772505e+03,-1.257214331988385311e+03,3.057781065433060576e+03,-7.850732008685226901e+02,1.060613591173729219e+03,-1.078286642389630288e+03,-2.849825949272217258e+02,-1.385484425625811127e+03,-2.921212983860401437e+03,2.081821664167895506e+03,1.194581844308326254e+03,7.092497680150117958e+02,4.967813494052716123e+02,-2.244287727280461695e+02,1.415096114498450333e+03,1.417495603269999265e+03,1.662684008155527408e+03,-2.112889439727077843e+02,-2.058146170936532144e+03,-1.615342928015597863e+02,1.697984514176238008e+03,-2.292349710048711131e+02,1.829915008750642301e+03,-7.727634085324607440e+02,-1.883906809214822715e+02,-2.884733703227062506e+03,-1.130093110315800004e+03,2.156641225025796302e+02,1.743846717726228235e+03,-2.516411708326319058e+03,-2.406562240073388239e+03,-1.818762855721190135e+03,1.929635306373529602e+01,-1.704757683846983127e+02,7.193840427391151024e+02,1.659741443798450518e+03,-1.263716546048752207e+03,1.337315602261631284e+03,1.197953434862443828e+03,2.161426748158944974e+03,-2.344174694224777340e+03,1.570122730749953917e+03,2.106799084731079347e+03,-3.467651353674764323e+03,-4.078944721571277114e+03,-5.597956397813024523e+03,-4.599664757556733093e+03,-5.568344582369509226e+03,-4.464754678030894866e+03,-8.754569288638595026e+03,6.046043731926633882e+03,-4.557477892940809397e+03,1.092834690167366207e+05,-4.369691199176774826e+05,-4.125619146911606658e+05
-5.052297362947040529e+04,1.189988898512862943e+05,-1.040359762798294105e+05,-4.751269866152566101e+04,-3.127007178713225585e+04,-1.317643187158230285e+04,-8.196240919568508616e+02,-6.765247951715613453e+03,-1.974365275011378253e+04,2.558557526289611997e+04,-6.766944788097425771e+02,1.418971675465429144e+03,-2.495780810950134764e+03,5.500756696510150505e+03,-5.287986779142162050e+03,-1.084179176881843887e+03,-8.597903088145878428e+03,-5.219088856054593634e+03,3.901651370458617748e+03,3.048930456272326410e+03,-5.486559486170967830e+02,3.490879699114462710e+03,-1.670083957501839905e+03,5.464940675261896104e+02,9.155065966457841569e+02,-5.691688639232916103e+03,-3.967329715719039086e+03,-1.173428016173193100e+03,4.542786833203050264e+03,-2.444024246037188277e+03,-5.029560781703894463e+02,-8.181103912664948439e+02,2.051441405791389116e+03,-3.069986159821677575e+03,7.463738556302836514e+03,-1.435377190928920754e+03,-2.769639665405287815e+03,5.113475097339437525e+03,-1.798227547440350463e+03,7.572184269020162901e+03,-2.356145848572705290e+03,-3.857810795157925895e+03,2.394287591200430597e+03,-5.505774326406635737e+03,-3.945327579081931617e+03,5.253267873585420602e+03,3.491418090568144180e+03,-8.491783665848852252e+03,2.180231887428108621e+03,-2.945436895767656097e+03,2.994516841136395669e+03,7.914270161495587672e+02,3.847637801089866116e+03,8.112519559113083233e+03,-5.781440470947329231e+03,-3.317481002054817964e+03,-1.969662139360450965e+03,-1.379614713449363990e+03,6.232626030498704495e+02,-3.929872614670792245e+03,-3.936536250529669815e+03,-4.617450562937377981e+03,5.867718992326554144e+02,5.715691104854326113e+03,4.485979341665279208e+02,-4.715483827585274412e+03,6.366099275144442800e+02,-5.081868861333807217e+03,2.146046283144241897e+03,5.231809841234899068e+02,8.011212711828907231e+03,3.138388919845354394e+03,-5.989222359571358538e+02,-4.842848051070057409e+03,6.988343306485206995e+03,6.683279634413474014e+03,5.050898144690614572e+03,-5.358802747842491954e+01,4.734293641088734148e+02,-1.997806099547822669e+03,-4.609278748340893799e+03,3.509475431485567242e+03,-3.713867848730938931e+03,-3.326844268090730111e+03,-6.002512266961537534e+03,6.510022775451820053e+03,-4.360398038004022965e+03,-5.850805427893217711e+03,9.630037106604953806e+03,1.132766389068921853e+04,1.554612108710614120e+04,1.277375888619037869e+04,1.546388592202434847e+04,1.239909922771260426e+04,2.431237125744787409e+04,-1.679050733428207604e+04,1.265660147034121474e+04,-3.034918319151115720e+05,-2.497547211383291869e+05,4.662177320039041806e+05
5.228151359678304289e+04,-1.231408531768032408e+05,1.076571293748197641e+05,4.916646077307406813e+04,3.235848102095321519e+04,1.363506049947513020e+04,8.481525339771324070e+02,7.000724172872385680e+03,2.043086492247023853e+04,-2.647612570864904410e+04,7.002480070595574944e+02,-1.468361452521916362e+03,2.582650802766132983e+03,-5.692220100311715214e+03,5.472044355917843859e+03,1.121915918750152741e+03,8.897168058701110567e+03,5.400748320789163699e+03,-4.037455132204529946e+03,-3.155053783537929121e+03,5.677528731374641211e+02,-3.612385838420421351e+03,1.728214134271991497e+03,-5.655157440152324853e+02,-9.473723960016868659e+02,5.889797761371992237e+03,4.105419526500303618e+03,1.214271219115644271e+03,-4.700906429799961188e+03,2.529092760595685832e+03,5.204623392181310919e+02,8.465861463015608024e+02,-2.122845391810529691e+03,3.176842367469655073e+03,-7.723526957775247865e+03,1.485337990483800240e+03,2.866041790948991547e+03,-5.291458491517247239e+03,1.860817984727138537e+03,-7.835747312133677042e+03,2.438155602668346546e+03,3.992088609432445082e+03,-2.477624934984776701e+03,5.697412377543474577e+03,4.082651567231150693e+03,-5.436116998469726241e+03,-3.612942969525014632e+03,8.787354965346909012e+03,-2.256118650154496208e+03,3.047957949662697501e+03,-3.098746207890431833e+03,-8.189740099056325562e+02,-3.981561526612891612e+03,-8.394889911755712092e+03,5.982673561686649919e+03,3.432951698132586898e+03,2.038219655780030735e+03,1.427634602992788132e+03,-6.449563419345286093e+02,4.066658665904222289e+03,4.073554241198649834e+03,4.778168960503753624e+03,-6.071955157058764598e+02,-5.914635674554730940e+03,-4.642121654719121580e+02,4.879614443428275990e+03,-6.587682432409274043e+02,5.258752145497522179e+03,-2.220743156457559962e+03,-5.413912081983216922e+02,-8.290056903457738372e+03,-3.247626004522811854e+03,6.197687660320734722e+02,5.011411800224774197e+03,-7.231584749474779528e+03,-6.915902805726362203e+03,-5.226703439196924592e+03,5.545325197573401965e+01,-4.899078965204944325e+02,2.067343215450018761e+03,4.769712711687687261e+03,-3.631628827598600765e+03,3.843135478407843038e+03,3.442640868927566771e+03,6.211440146051776537e+03,-6.736615440458190278e+03,4.512169275371386902e+03,6.054452886599450721e+03,-9.965227296772076443e+03,-1.172194293360849406e+04,-1.608723086953609891e+04,-1.321837178049313661e+04,-1.600213336650931342e+04,-1.283067144098966128e+04,-2.515860562342006597e+04,1.737493014429592586e+04,-1.309713649702378461e+04,3.140553929614144145e+05,4.458218306561188656e+05,-3.954325469070279505e+05
-4.747899660065423086e+04,1.118292824204471835e+05,-9.776787487533208332e+04,-4.465008878500830906e+04,-2.938606984956733504e+04,-1.238256023146450752e+04,-7.702422616932890378e+02,-6.357646065288718091e+03,-1.855411022878416770e+04,2.404406062560494320e+04,-6.359240668357415416e+02,1.333479534477533889e+03,-2.345411604394525057e+03,5.169339603999253086e+03,-4.969388938832104031e+03,-1.018858071007260151e+03,-8.079884895308599880e+03,-4.904642071791808121e+03,3.666579356819314853e+03,2.865234335386510793e+03,-5.155997766553628026e+02,3.280556417424915708e+03,-1.569462461227427411e+03,5.135681475252567907e+02,8.603479064555140212e+02,-5.348768018604750978e+03,-3.728300623548915610e+03,-1.102729724493102367e+03,4.269086815692391610e+03,-2.296773339600687905e+03,-4.726532943381698715e+02,-7.688197605068125995e+02,1.927843365798980813e+03,-2.885021446188326081e+03,7.014053055186144775e+03,-1.348896628068185237e+03,-2.602770637041619921e+03,4.805391474869409649e+03,-1.689885481370831258e+03,7.115964982683151902e+03,-2.214189559693208139e+03,-3.625380148298114364e+03,2.250033286585567112e+03,-5.174054924885635046e+03,-3.707624101650886587e+03,4.936761825254074211e+03,3.281062371135920330e+03,-7.980159100713550288e+03,2.048874302827165138e+03,-2.767976196080846421e+03,2.814099105955715459e+03,7.437440417701982369e+02,3.615820070652678623e+03,7.623745415198536648e+03,-5.433112359540067700e+03,-3.117604881582392409e+03,-1.850991248159305542e+03,-1.296493804392097445e+03,5.857114276080137643e+02,-3.693100289016256284e+03,-3.699362445052711337e+03,-4.339252103195938616e+03,5.514192654879007023e+02,5.371324350937920826e+03,4.215701939390291955e+02,-4.431378925997465558e+03,5.982545842624313082e+02,-4.775689494481704969e+03,2.016748359459561470e+03,4.916596625705278711e+02,7.528542241032595484e+03,2.949302983424393460e+03,-5.628375521522939380e+02,-4.551069536020331725e+03,6.567300066820971551e+03,6.280616286972631315e+03,4.746584743819046707e+03,-5.035938290454942035e+01,4.449055460200161178e+02,-1.877439552644787909e+03,-4.331572635231677850e+03,3.298031768747470778e+03,-3.490109672846338071e+03,-3.126404016794638665e+03,-5.640864720445024432e+03,6.117798043572911411e+03,-4.097686829405705794e+03,-5.498298121945786988e+03,9.049833495587618017e+03,1.064517934561295988e+04,1.460947717886352621e+04,1.200414803734441557e+04,1.453219663017676612e+04,1.165206138500823181e+04,2.284756635173355608e+04,-1.577888994607055065e+04,1.189404928128860411e+04,-2.852066420615186216e+05,-1.246128093691859685e+05,4.892540141610344290e+05
-5.373689866378762235e+04,1.265687829845344095e+05,-1.106540314855178294e+05,-5.053513065050847945e+04,-3.325925926605252607e+04,-1.401462608725991595e+04,-8.717629547084634396e+02,-7.195606622106693976e+03,-2.099960851209690736e+04,2.721315406413402525e+04,-7.197411399579759745e+02,1.509236920425311837e+03,-2.654545267043140484e+03,5.850677106663704762e+03,-5.624372226587576733e+03,-1.153147219495888748e+03,-9.144842707739171601e+03,-5.551091490218968829e+03,4.149847668377642549e+03,3.242882498627761379e+03,-5.835576767184329583e+02,3.712945520874171052e+03,-1.776323243411483418e+03,5.812582715813514369e+02,9.737448466669156915e+02,-6.053754829939043702e+03,-4.219704019461572898e+03,-1.248073457765871353e+03,4.831767771575210645e+03,-2.599496304479824175e+03,-5.349506939791972400e+02,-8.701529627629788592e+02,2.181940036748092098e+03,-3.265277621611316135e+03,7.938530407859841944e+03,-1.526686042253626511e+03,-2.945825143361642404e+03,5.438759308601887824e+03,-1.912618449577334104e+03,8.053874692967630835e+03,-2.506027686145578627e+03,-4.103218256388263399e+03,2.546595744816818296e+03,-5.856013923757185694e+03,-4.196302257809002185e+03,5.587444742403855344e+03,3.713518161099227655e+03,-9.031972695691685658e+03,2.318923285424809364e+03,-3.132805387688465999e+03,3.185007462531644705e+03,8.417721743481306476e+02,4.092398126216383389e+03,8.628582407939813493e+03,-6.149216057559959154e+03,-3.528516388086740335e+03,-2.094958534328481619e+03,-1.467376338443682471e+03,6.629102947630635754e+02,-4.179864154570976098e+03,-4.186951685235913828e+03,-4.911181095660598658e+03,6.240983026666217484e+02,6.079284167785204772e+03,4.771346577080839779e+02,-5.015450564174083411e+03,6.771066844579218014e+02,-5.405142500655609183e+03,2.282563027482829057e+03,5.564621697220354690e+02,8.520831113916956383e+03,3.338031696038382506e+03,-6.370215604717232054e+02,-5.150916825938231341e+03,7.432893773087504087e+03,7.108424042696209654e+03,5.372201639454411634e+03,-5.699693021478378796e+01,5.035456928992171015e+02,-2.124892820217452027e+03,-4.902489446271731140e+03,3.732724186186591396e+03,-3.950118647045426769e+03,-3.538475280883176310e+03,-6.384350924857397331e+03,6.924145770773640834e+03,-4.637776652269807528e+03,-6.222993537277543510e+03,1.024263401282247287e+04,1.204825216852131416e+04,1.653505867646518163e+04,1.358633780855833174e+04,1.644759227424961864e+04,1.318784487247973266e+04,2.585895755304045088e+04,-1.785860424117234652e+04,1.346172764152079617e+04,-3.227979005455179140e+05,-4.683231224460059311e+05,4.017544516399728600e+05
