-6.456883994872349831e+03,-1.989979692124315307e+03,0.000000000000000000e+00
-5.952608163328464798e+03,-1.993585596280714299e+03,0.000000000000000000e+00
-6.218300373315560137e+03,-1.874389259248993312e+03,0.000000000000000000e+00
-6.831690573179843341e+03,-2.361657857728174349e+03,0.000000000000000000e+00
-8.683209856482795658e+03,-2.729087161303105859e+03,0.000000000000000000e+00
-6.175619226450867245e+03,-2.026622387920472192e+03,0.000000000000000000e+00
-7.012718162718486383e+03,-2.244302359929145041e+03,0.000000000000000000e+00
-5.598802417760527533e+03,-1.686706183146881131e+03,0.000000000000000000e+00
-6.636580067522991158e+03,-2.038801594261149148e+03,0.000000000000000000e+00
-7.851985690551263360e+03,-2.646831813717424666e+03,0.000000000000000000e+00
-6.905624276150017977e+03,-2.124037552024597971e+03,0.000000000000000000e+00
-6.194930823409593359e+03,-1.943963437315680039e+03,0.000000000000000000e+00
-4.746114768108980570e+03,-1.713684001223767609e+03,0.000000000000000000e+00
-7.902843849248344668e+03,-3.110206472614282120e+03,0.000000000000000000e+00
-8.909070000960862671e+03,-3.252045756899486605e+03,0.000000000000000000e+00
-7.600980544531872511e+03,-2.767645085347294298e+03,0.000000000000000000e+00
-7.073831414981041235e+03,-2.357597283028715083e+03,0.000000000000000000e+00
-9.135439433277913849e+03,-2.865635022267374097e+03,0.000000000000000000e+00
-7.433229540903646921e+03,-2.515565455122509775e+03,0.000000000000000000e+00
-8.273410883937414837e+03,-2.455326814702346383e+03,0.000000000000000000e+00
-7.499670074065700646e+03,-2.452012685638912444e+03,0.000000000000000000e+00
-5.226751535370724014e+03,-2.166920114621600078e+03,0.000000000000000000e+00
-7.970289835234175371e+03,-2.205442518185795052e+03,0.000000000000000000e+00
-7.657459820369620502e+03,-2.095119390514902989e+03,0.000000000000000000e+00
-7.117699148404311018e+03,-2.024680466300845865e+03,0.000000000000000000e+00
-7.462904721279799560e+03,-2.220587943325335345e+03,0.000000000000000000e+00
-7.409008036183791774e+03,-2.413630848506383700e+03,0.000000000000000000e+00
-7.119167952432861966e+03,-2.367580989005910851e+03,0.000000000000000000e+00
-6.660043914800633502e+03,-1.967394029197364489e+03,0.000000000000000000e+00
-6.799070834727256624e+03,-1.969520093473828183e+03,0.000000000000000000e+00
-7.950191244314899450e+03,-2.460279759991476567e+03,0.000000000000000000e+00
-7.514544902140351041e+03,-2.764569962167811354e+03,0.000000000000000000e+00
-7.947592673276408277e+03,-3.018303221655545713e+03,0.000000000000000000e+00
-6.636580067522991158e+03,-2.038801594261149148e+03,0.000000000000000000e+00
-6.215671507978146110e+03,-2.164514371228387063e+03,0.000000000000000000e+00
-7.441285308013619215e+03,-2.610840448050435043e+03,0.000000000000000000e+00
-6.636580067522991158e+03,-2.038801594261149148e+03,0.000000000000000000e+00
-5.409946371187841578e+03,-1.741886187835565124e+03,0.000000000000000000e+00
-7.191922447617145735e+03,-2.300965593866151721e+03,0.000000000000000000e+00
-6.648958914470355921e+03,-2.309005167197542050e+03,0.000000000000000000e+00
-5.430042730631321319e+03,-1.463957668245769582e+03,0.000000000000000000e+00
-5.470625379684123800e+03,-1.837512198746929243e+03,0.000000000000000000e+00
-7.701940923898706387e+03,-2.259893359844489169e+03,0.000000000000000000e+00
-8.598723835069380584e+03,-2.468649706891377264e+03,0.000000000000000000e+00
-6.379709425049497440e+03,-1.930628093461493791e+03,0.000000000000000000e+00
-7.590579211384273549e+03,-2.513576463805461117e+03,0.000000000000000000e+00
-6.019271376457720180e+03,-1.932539964612587028e+03,0.000000000000000000e+00
-7.664697352147713900e+03,-2.586018635924488080e+03,0.000000000000000000e+00
-6.731164055767621903e+03,-2.199973406005399283e+03,0.000000000000000000e+00
-2.435540853794448049e+04,-2.701471600162013601e+03,1.000000000000000000e+00
-2.171483267933826573e+04,-2.360178435804774836e+03,1.000000000000000000e+00
-2.493023619683441939e+04,-2.512915526459614284e+03,1.000000000000000000e+00
-1.616697604812267673e+04,-1.478706562496279503e+03,1.000000000000000000e+00
-2.208800315237546602e+04,-2.148149770787532816e+03,1.000000000000000000e+00
-1.891020572931166316e+04,-1.751488090236972312e+03,1.000000000000000000e+00
-2.243172273100752500e+04,-2.308035726226214138e+03,1.000000000000000000e+00
-1.208748172698203598e+04,-1.396421728071624102e+03,1.000000000000000000e+00
-2.219227284686667554e+04,-2.293932934924838264e+03,1.000000000000000000e+00
-1.543533205646088936e+04,-1.548094253542586785e+03,1.000000000000000000e+00
-1.266938857645069947e+04,-1.219864132140888159e+03,1.000000000000000000e+00
-1.885008732743645669e+04,-2.011440163407246018e+03,1.000000000000000000e+00
-1.709918726345192772e+04,-1.707376784205437616e+03,1.000000000000000000e+00
-2.113335293663862103e+04,-1.972179470992334473e+03,1.000000000000000000e+00
-1.552412013260764070e+04,-1.924705475846625177e+03,1.000000000000000000e+00
-2.204102265960830118e+04,-2.512419179415177496e+03,1.000000000000000000e+00
-1.905735203083768647e+04,-1.788401591535578518e+03,1.000000000000000000e+00
-1.726365317741181570e+04,-1.860608896562048130e+03,1.000000000000000000e+00
-2.022151491889113095e+04,-1.652009666397140563e+03,1.000000000000000000e+00
-1.599164323493095435e+04,-1.673401928327318501e+03,1.000000000000000000e+00
-2.174976132150995181e+04,-1.968935178573537996e+03,1.000000000000000000e+00
-1.826670577848951143e+04,-2.067726483578296666e+03,1.000000000000000000e+00
-2.236006459866121440e+04,-1.789114567790019464e+03,1.000000000000000000e+00
-2.074905151912087604e+04,-1.937139423840658310e+03,1.000000000000000000e+00
-2.037863864313269005e+04,-2.239434207577737652e+03,1.000000000000000000e+00
-2.163463962228831952e+04,-2.387502696600435229e+03,1.000000000000000000e+00
-2.373410908631001075e+04,-2.292894739014211154e+03,1.000000000000000000e+00
-2.489563800814985370e+04,-2.275764126373391264e+03,1.000000000000000000e+00
-2.019793674294331868e+04,-1.947084275188286483e+03,1.000000000000000000e+00
-1.485962082648530122e+04,-1.860595728212821314e+03,1.000000000000000000e+00
-1.530952023296636980e+04,-1.588567157802497604e+03,1.000000000000000000e+00
-1.485129178643977320e+04,-1.616616699323610646e+03,1.000000000000000000e+00
-1.683097862309414631e+04,-1.876403503183879366e+03,1.000000000000000000e+00
-2.250502230244347447e+04,-1.687081533691889035e+03,1.000000000000000000e+00
-1.845847897544520310e+04,-1.683788545568181007e+03,1.000000000000000000e+00
-2.076699288550767596e+04,-2.235711654905059731e+03,1.000000000000000000e+00
