-4.1356,4.9676,-2.5377,1
-3.3206,6.8629,-0.57229,1
-9.1118,-0.26998,-18.801,1
1.9446,-2.571,-11.516,1
0.72804,-6.3035,-12.443,1
2.8126,-20.806,-22.089,1
8.7358,-17.655,-10.263,1
-3.5913,21.211,-11.675,1
7.3573,-0.7944,-10.723,1
-4.5532,13.841,-7.9581,1
-0.15291,-10.911,-9.0183,1
6.4783,16.681,-11.507,1
13.438,-8.7471,-11.117,1
-3.3525,1.9789,-5.0922,1
8.9615,5.3667,-5.01,1
3.4191,-2.0122,-26.454,1
-0.18117,-3.9759,-9.5565,1
-5.7729,-11.589,-19.243,1
0.21425,-3.3532,-2.3785,1
-15.02,-1.1641,-20.214,1
-8.7197,21.237,1.0393,1
-5.5344,-8.2473,-14.256,1
3.3422,-9.8022,-12.695,1
-2.9307,1.961,-5.6438,1
3.541,-4.2157,-2.8338,1
-1.5173,-0.5468,-6.4643,1
-4.8678,-5.9178,-20.609,1
-9.7425,17.456,-10.033,1
11.903,-1.4852,5.3732,1
1.8701,-5.3605,-19.054,1
-9.3569,1.9594,-11.653,1
-2.094,-4.2749,-8.3411,1
18.387,-7.5086,-8.9451,1
2.7497,-4.1547,-12.168,1
-0.30306,2.2757,-22.305,1
5.7233,-10.001,-2.264,1
14.514,-5.1181,5.3451,1
0.29555,-3.9843,-4.7059,1
6.472,4.0243,-16.336,1
4.422,-2.2851,0.10397,1
11.245,13.402,-1.205,1
-8.3919,7.7164,-15.335,1
-1.1265,-3.0355,-24.226,1
2.369,-18.69,-14.698,1
4.1143,-3.5784,-13.563,1
-10.797,18.105,-6.1614,1
7.5049,-15.659,-14.114,1
-5.7111,-15.821,-25.531,1
2.68,-0.61175,-0.98201,1
-3.7256,-3.5325,-12.978,1
-19.567,-12.226,-1.7314,-1
-17.147,-16.265,-0.0017886,-1
-15.102,-3.7561,16.788,-1
-22.576,-2.1996,-7.2606,-1
2.0385,-7.786,7.5664,-1
-7.5216,-5.491,-3.0005,-1
-15.803,1.8161,-1.3935,-1
8.0217,-2.3524,9.6886,-1
-7.4954,-6.64,-5.05,-1
-11.762,-13.044,-0.20235,-1
-1.5807,-10.095,-4.8896,-1
-22.934,-2.8868,9.4875,-1
4.5272,-17.34,-4.0526,-1
-12.568,3.7414,-3.7104,-1
6.7615,-10.333,1.4314,-1
-22.967,-7.0353,0.46476,-1
-11.973,-7.9058,0.73808,-1
-1.8591,1.1372,3.8778,-1
-9.611,6.6,-0.13562,-1
7.7355,-11.583,15.871,-1
-7.4152,-19.01,4.6741,-1
-1.0038,-3.5539,1.1803,-1
-6.5682,-2.7429,0.68751,-1
-15.851,6.3386,-2.1226,-1
-9.7508,-5.4812,2.4641,-1
-25.848,-8.311,-7.4567,-1
-2.2564,-18.758,0.1518,-1
5.214,-3.0184,12.427,-1
-19.857,-7.2769,-8.4766,-1
-11.463,-14.22,-15.291,-1
-24.421,10.955,-13.509,-1
-8.1209,-23.334,-1.0755,-1
-11.368,-8.1602,-7.9013,-1
-10.723,-9.6518,-10.009,-1
0.25189,-3.4583,8.21,-1
-5.5047,13.913,7.0414,-1
-13.705,6.4573,2.4127,-1
5.7663,-4.4065,7.1612,-1
-6.5862,-4.3277,-1.967,-1
-7.6753,-21.189,2.5992,-1
-10.622,4.1792,-5.5422,-1
-18.202,-8.4041,-12.708,-1
-4.8854,-14.552,-4.9772,-1
-24.192,-5.2926,-18.143,-1
-2.5066,4.1507,0.84225,-1
-27.398,-9.0461,15.932,-1
-20.69,-5.0387,-1.9029,-1
-8.6951,-16.935,-6.5466,-1
-24.171,7.1881,-14.033,-1
-11.041,-8.5086,-16.139,-1
