2.469254745543182084e-01,3.201801134889813161e-02,1.075131831306333496e-02,2.345900811850638867e-02,-1.399727274112133601e-02,8.909081219249104233e-03,2.720553282897053560e-03,1.217726428252230431e-02,-9.451739246611523537e-03,-2.143612746142033176e-03,-5.773013700792695158e-03,2.473999108223462473e-03,-8.302755221938629138e-04,4.989898121771085826e-04,-3.547663776916232248e-03,-4.800932844166994062e-04,2.553786803522056781e-03,1.671463957727437055e-03,-8.319873353893753043e-04,-9.342305285921503888e-04,1.540253083334441886e-04,-3.218474105783353245e-04,9.324750086631139467e-04,-4.584212237869478290e-05,5.289086433910294982e-04,6.229198623755871633e-04,-6.637632273768234725e-04,-1.885121048894218554e-03,3.595927432329087958e-03,2.059858434770162061e-04,-1.030502161406043893e-03,3.601543345857494138e-05,-6.131956421933648649e-04,-4.941926051638539930e-04,1.054325961900498543e-03,-9.298095400510630881e-04,4.351411108639569036e-04,-5.695939299169838765e-04,4.072388847113916910e-04,-3.285954736052393299e-04,-5.453906867080859922e-04,4.575168755059921821e-04,5.494526645766772965e-04,-1.169281719265030661e-04,4.851597989816575085e-04,-4.562111126656942517e-04,2.398876413251260775e-04,-3.272233691807291400e-04,1.142427867319661949e-03,2.578852271664794360e-04,-4.087679725975276734e-04,-1.720298652542334716e-04,3.380501285084325236e-05,5.923380173128434123e-05,3.712734102140347048e-05,-1.211945570583489173e-04,1.126582424837430096e-05,-2.063154401355793421e-04,1.085437237982600500e-05,2.591511575120025723e-04,1.212367438006796416e-03,-1.764668496432308942e-04,-2.041936628643936658e-06,3.463063951144457198e-04,0.000000000000000000e+00
2.561039489709213135e-01,2.740685134384082677e-02,1.253108742491082506e-02,2.524693630128624355e-02,-1.334351430756114398e-02,7.843740423870565470e-03,-2.846553096273879424e-04,9.905602093969290145e-03,-3.031852520911149096e-03,-4.073581667475886792e-03,2.511584922828297151e-03,2.020657321262331330e-03,-5.262615887948046689e-04,-4.514294158642073729e-04,-1.510130924994329549e-03,-1.155789535628559683e-03,3.441518889765016187e-03,2.511622118499923229e-03,-2.004857881015509324e-03,-1.235909056438708187e-03,5.950788945921492434e-04,-8.630723987491928373e-04,-6.115879338204344151e-04,2.554375977565720435e-03,7.294362507164336984e-04,2.059457348841386981e-04,-7.656948644687300298e-04,-1.222880893602944219e-03,2.698798600204777021e-03,2.965218803745728327e-04,-1.047911458365496928e-03,1.647221822419150938e-04,-1.014184008166954531e-03,-8.416348106300985954e-04,3.494161988521760076e-04,-1.149360048921466149e-03,2.873861584032633143e-04,-1.636619509843270648e-03,1.916017820278753669e-03,-3.040022891716495645e-04,-6.958948006545728759e-04,4.282993471268758956e-04,5.761567493896557757e-04,-1.199053639257541271e-04,6.040653418405705910e-04,-6.942030802728482719e-04,2.016992985491850021e-04,-3.047388030648634505e-04,9.494700093748975611e-04,2.886083368234121371e-04,-4.340969313721756984e-04,-1.390084181849687850e-04,2.206161755134716795e-05,-1.300898758160862201e-05,-3.257927203368926605e-04,-9.516365011888461289e-05,2.071597488262355569e-05,-7.846364132560457172e-05,-1.231522658673434023e-05,2.266157616524211438e-04,-7.118725749488616361e-04,-1.078389921651823347e-04,-8.710961636487768445e-06,5.695062726450428325e-04,0.000000000000000000e+00
2.455354395355651143e-01,3.333354288204512517e-02,7.543228059268686225e-03,2.905120013102835408e-02,-1.505859258214586882e-02,9.102452692750340191e-03,-3.280041365965463696e-04,8.579517020538662830e-03,-3.871395706062055742e-03,-5.406996518701044641e-03,1.916195700187889317e-03,1.092238655518107393e-03,6.429457591447251819e-04,-5.387712308031686326e-04,-6.175835768709767026e-03,-8.792426086728921675e-06,3.039581844090033513e-03,1.220723223542191649e-03,6.217953621753813387e-05,-1.087142186099981922e-03,-2.937331014857269551e-05,-2.990288921462108673e-04,-2.391168063219650808e-04,3.533715067697520973e-03,9.933641901593848189e-04,6.532214565480032320e-06,-8.948139776166208481e-04,-2.948329511393010804e-04,1.532136967792807614e-03,2.805942661498889157e-04,-1.211716761437248158e-03,6.900221282417767776e-04,-2.573889436729759339e-03,-1.963520306713838204e-03,5.027666698985688853e-04,-1.538050919466849020e-03,5.543517885938376022e-04,-1.012548223611298148e-03,1.032927045403253530e-03,-3.043434268812511556e-04,-5.873113613305558367e-04,4.567886639117724190e-04,5.421292938343480472e-04,-1.251155711452095476e-04,5.719097158459335306e-04,-6.762693612637760143e-04,1.414914764709951367e-04,-3.532298164425906606e-04,-1.137922868122420716e-04,4.707370141449340739e-04,-3.096442530464427190e-04,-3.119884911279985351e-04,2.512673994747860462e-05,5.564639157912276701e-05,-1.650980816614300295e-05,-7.592398893359331158e-05,3.949858590898691624e-05,7.235692168980345507e-05,-4.289476697283411966e-05,2.271698401364874442e-04,4.896361061973442119e-04,-6.265355091508717500e-05,3.831080911634310304e-05,-1.168445048899249827e-03,0.000000000000000000e+00
2.531110684668655963e-01,2.320237444775294366e-02,2.956284363610461874e-02,6.312197801635194283e-04,2.867980931795299782e-03,5.623093039983179109e-03,3.373879825166334334e-03,1.273546715488571568e-02,-8.690119630150594521e-03,-5.050260052488958484e-03,7.181563111497563101e-03,1.497877360721155959e-03,-5.982300340903329294e-04,1.012614472865255855e-04,1.332870807379288314e-03,-2.425501829971560275e-03,3.239300489043361875e-03,2.192093329568406412e-03,-1.578743788455398700e-03,-5.449518285376431237e-04,-2.472979437112554635e-05,1.341811480763038800e-03,1.399153597542251992e-03,3.684537461291215177e-04,3.585429955581115324e-04,2.551415863446260257e-04,-5.950592455691433580e-04,-1.892334363664677221e-04,4.005635923707007162e-04,6.367168961522173820e-04,-1.444425714577701747e-03,3.943868868976144193e-04,-1.183436567345604040e-03,-7.472512017417110020e-04,9.701536928799492365e-04,-1.007770631833382335e-03,5.744783755628202204e-04,-8.503324433253578452e-04,6.397941874364543313e-04,-2.353438422105363914e-04,-5.662104816083202152e-04,5.072409141528566590e-04,5.292794061876604506e-04,-4.069942686059369041e-05,-6.892943913958116120e-05,7.590993165825510314e-04,4.178855785249013799e-04,-2.574709578232470264e-04,-2.019951161294220032e-04,5.103474708644667457e-04,-3.435093737372829636e-04,-2.387278739826026452e-04,-1.362474764458887488e-05,-7.793263750163759163e-05,-2.595559667785130031e-04,-1.048774118766332419e-04,-9.761704292871042909e-06,-3.609138705509273848e-04,-1.132723347696540372e-05,2.346178818162375501e-04,9.111978215224289523e-04,-3.485465578932644970e-05,3.311011173923184003e-05,-5.155191370149192487e-04,0.000000000000000000e+00
2.116428563914225791e-01,2.952286406854907896e-02,3.924564746191683273e-02,-2.082427053448088206e-02,1.514708212439561108e-02,7.178382182624953867e-03,5.832220631007731249e-03,6.414361148957548053e-03,-4.753685369654009341e-03,-6.004311164795078648e-03,1.479410015905596731e-03,9.454195649782060062e-04,1.702723681000620215e-03,7.805274923551597244e-05,-7.240491236506649275e-03,-5.096435707334645571e-04,2.680221264959647964e-03,-1.486146349950229206e-03,2.305425787298330531e-03,-9.962030873497673689e-04,-5.166609967089397237e-04,1.258004968119896816e-04,9.020703089144266329e-04,2.254838826872967994e-03,5.523965771688510440e-04,4.733378307142932506e-04,-7.449556281921981826e-04,-1.825569980916819102e-03,3.817646241797645335e-03,1.552745548321285418e-04,-9.683185324637633151e-04,-5.361342143527653148e-05,1.552011099509587044e-04,3.992682198307451191e-05,1.199805868813352827e-03,-6.452328864579581769e-04,5.073954105094813372e-06,-1.874054582220271992e-03,2.165689038327353599e-03,-3.173059487104196164e-04,-7.582259995582429912e-04,4.557117293186585538e-04,5.965582518363821141e-04,-3.210086085211893980e-05,4.753024590836707475e-05,9.619278178810142244e-04,4.672914830756158544e-04,-1.691894924302772552e-04,-1.056133515003332413e-04,4.767955573692500559e-04,-4.035508734574339007e-04,-1.971968465792617309e-04,8.129857819241109729e-05,-4.511338693974353831e-05,-1.152939691800136668e-03,4.968997615452386274e-05,1.704765334417657208e-04,1.550374972640017335e-03,-2.120375960154574635e-04,1.977860687749771751e-04,3.192414508613877766e-04,-5.354177001103133104e-05,5.569241129749213925e-05,-7.340080335389576049e-04,0.000000000000000000e+00
2.508243192778154551e-01,2.807806531620206381e-02,1.568119784149185625e-02,2.079106304294160712e-02,-8.343671359018034472e-03,7.707095408930830782e-03,-9.713444041185431699e-04,8.866751626490643190e-03,-2.861295721851550566e-03,-6.418867465109528991e-03,9.084470719722820276e-03,1.052825434190440834e-03,5.547413284070490391e-04,-9.439716601288769549e-04,-2.814628490330262078e-03,-1.067600051330497291e-03,3.674175198232709771e-03,2.174352615476771167e-03,-1.791446267643131973e-03,-1.165599812236586819e-03,8.359561734194442817e-04,-1.492292792344626640e-03,-1.581188599772215264e-03,2.603970812578487726e-03,1.108537232616502166e-03,-1.374953435681613989e-04,-7.958469270098467163e-04,-3.709500647812516427e-04,1.340390777303857028e-03,4.526360615926539044e-04,-1.050161586239661826e-03,1.901007714656954839e-04,-1.109111073839041950e-03,-8.021029401025780992e-04,-1.297151406589480693e-03,-1.133147691581459782e-03,1.300440178808037750e-04,-1.430426366372125613e-03,1.549931568634546619e-03,-3.370368680027380215e-04,-6.527687241815599561e-04,4.699017957650042376e-04,5.744098183726453755e-04,-1.068852434595313206e-04,5.619898754576635458e-04,-5.292352714938997060e-04,1.469890341886659346e-04,-3.253859757089694327e-04,-3.388927969270039142e-04,5.047671841649226110e-04,-3.370767737653074247e-04,-2.855797754516276044e-04,1.949799592376733059e-05,-4.603207123571317894e-05,-6.069252443107742145e-04,-3.647551666402515380e-05,2.239847161347729987e-05,-5.418669005402554362e-05,-2.591837816165454278e-05,2.183510825928131061e-04,-1.061408058331762827e-03,-6.080906613423198159e-05,-3.236240782661381488e-06,2.473061576512836091e-04,0.000000000000000000e+00
2.512887181111087553e-01,2.721337165323566010e-02,2.383088578484582332e-02,7.236086437038172225e-03,-2.250721158911145325e-03,6.912068728923026484e-03,3.634970166290066307e-03,1.503297082889687442e-02,-1.352083223780313481e-02,-4.409900298077730485e-03,3.635979217922247209e-03,1.490951189881767336e-03,-5.840621923737243648e-04,1.999409765450210763e-04,-9.773451253652226667e-04,-1.459800973652308764e-03,2.961196882361127880e-03,1.794360066005057375e-03,-1.093846544739603133e-03,-7.339558856095940165e-04,1.976947762545033793e-04,2.385332048531058069e-04,2.706658147119955782e-04,1.114560238782036361e-03,7.657562463060929581e-04,2.978543665679844743e-05,-5.649633888935995385e-04,7.202446805579590383e-04,-9.698460033198685881e-04,7.045127291783193080e-04,-1.588708941881900039e-03,4.226705688379489567e-04,-4.699947186472264171e-04,-1.616723279001183733e-04,1.793832215159635313e-03,-6.103496565027510812e-04,4.319138401913114045e-04,-9.797160451064657050e-04,7.887905524976285276e-04,-2.595747518387425679e-04,-6.607368850409800487e-04,5.023311352826964615e-04,5.760069648701737766e-04,-4.830854478275747876e-05,1.321443226783292069e-04,4.567896371630020269e-04,3.538965191509091390e-04,-2.193830407435093388e-04,2.374962317161777303e-04,4.218167412183421172e-04,-4.459620717499612752e-04,-9.691273350946605358e-05,1.425208802831312571e-05,-2.130200244747082472e-04,-1.244988934830382199e-03,-2.770477519839498193e-05,4.987020853369772411e-05,3.089385498438179667e-04,-8.674185382021026847e-05,2.253717846689012871e-04,1.584913733959150695e-04,-7.155708564446361386e-05,3.058995093885297223e-05,-2.212148854933981834e-04,0.000000000000000000e+00
2.373613088221762091e-01,3.588938328558217983e-02,2.147665229216833005e-03,3.439572437025111007e-02,-1.745858902465932672e-02,9.448506103668680156e-03,-4.917939372233587347e-04,3.668669060962248540e-03,2.635108734190899638e-03,-5.114610343773078049e-03,9.847236963654026898e-04,1.597993148296700250e-03,1.253858099628718525e-03,2.421827104772261707e-04,-3.284888271059133169e-03,-2.167164539951887958e-03,2.941836525595709073e-03,-3.197670689994269733e-03,2.901936708818705912e-03,-1.155201664707894427e-03,-4.937780337576913592e-04,4.515058277192174341e-04,6.934254868153078011e-04,2.903139454312669843e-03,8.057172000424800418e-04,2.188337046333255209e-04,-7.059038486362939624e-04,-1.636536625995096972e-04,9.534377316351982934e-04,3.520026489073485587e-04,-1.502489509631110831e-03,6.505276715341665184e-04,-1.679780013788406690e-03,-1.206117066801404292e-03,2.883781341006391719e-03,-1.030234976890476162e-03,8.176876046484260474e-04,-3.851510094229904091e-05,-4.187225548904632833e-04,-2.710545917205126054e-04,-4.957398800383427950e-04,4.982688081043296080e-04,5.308559450091787646e-04,-8.078437895700507632e-05,1.657720731280398763e-04,2.311389658380957890e-04,3.277010471143260162e-04,-2.945104664205666634e-04,2.930480169363591791e-04,4.238509710354498861e-04,-3.590041781268912824e-04,-2.224526604676924091e-04,2.414818701785420574e-05,-3.182125563050419714e-06,-2.048235014472932214e-04,-7.592873297304625346e-05,6.123683047573602600e-05,3.463565622078279560e-04,-9.202775703207044522e-05,2.290966889461065747e-04,1.386923252238721205e-03,-3.792827231695328205e-05,5.153374514479946988e-05,-1.635530032510906784e-03,0.000000000000000000e+00
2.480730373686927670e-01,3.155484866031621483e-02,1.256882732798231261e-02,2.122063921251829410e-02,-1.272844758968486034e-02,8.528717734422985863e-03,2.626829141583450489e-03,1.375319589199847092e-02,-1.153769868596481174e-02,-3.010866277433021931e-03,-4.926016432197227735e-03,1.717703770832051946e-03,-9.753648451057417290e-04,1.517756865862945892e-04,-5.519564323061332267e-03,7.049639134820706587e-04,2.434260837792717735e-03,3.636490127658931204e-03,-1.336442189933825797e-03,-6.413166367670725121e-04,-3.279178891299194820e-04,1.104738293739443433e-03,1.742415097593277840e-03,1.165181492744457592e-03,3.088614797726041417e-04,5.016644292077654388e-04,-7.062804323697824405e-04,-1.033020077822896510e-03,2.022983363372587995e-03,4.272987368040201406e-04,-1.181335401983008015e-03,1.069464075292222982e-04,-1.335772702699550285e-04,1.366565519870244216e-04,6.932160649888996495e-04,-5.231487318750338567e-04,3.451503619746054685e-04,-2.943436331800941552e-05,-5.491856892701901804e-04,-3.242123614330821857e-04,-4.715594180925569701e-04,5.478997539909713499e-04,5.312307818714223639e-04,-3.223021678318283012e-05,-1.014936718759240630e-04,1.027735323116063526e-03,3.446507797801035000e-04,-2.726270078409198661e-04,-9.157378550750661095e-04,6.069993461864653383e-04,-2.973969944632462448e-04,-3.104833017353175739e-04,2.621199432308735089e-05,-2.398151281687854741e-05,-5.617204529491659493e-04,-3.409776822584087430e-05,6.768987136504533986e-05,4.101345940104861310e-04,-9.797104657655042459e-05,1.957339027441329371e-04,-1.005223137174944548e-03,-1.696540476162078370e-05,3.774537867234917243e-06,-2.943585454229097342e-04,0.000000000000000000e+00
2.331079232283967406e-01,2.499997365306864949e-02,3.786170837937921640e-02,-1.653349179699543925e-02,1.140261813905632526e-02,5.688245234171884768e-03,7.224710093597527805e-03,9.954446989448806349e-03,-7.131820958826390333e-03,-3.721018196899572583e-03,-1.174375538876948344e-03,1.953141180221468209e-03,-1.377415910337187466e-04,9.516470942165303204e-04,-1.004708855636832210e-03,-2.287949693002638840e-03,2.612388127888831679e-03,-9.246869166601445755e-04,1.610087158720352463e-03,-9.688533502499596661e-04,-8.898987684682058141e-04,1.987247453897098004e-03,1.776549901910784435e-03,4.669335295184290358e-03,3.758037823917703690e-04,3.171878521669169171e-04,-9.311367549926646836e-04,-8.013505448158306232e-04,2.136325892769658230e-03,2.926511922994312620e-04,-1.158067016220898360e-03,4.819504238374877625e-04,-1.716585494391298372e-03,-1.067178054426770606e-03,-3.002222970372447897e-04,-1.131848202939989001e-03,4.647540270475702950e-04,-5.503803735638773675e-04,3.080915462353173151e-04,-3.144239867897205554e-04,-5.588835762373456362e-04,4.963500568946621616e-04,5.396348087286229056e-04,-1.317267236648350659e-04,4.844823683872179210e-04,-3.207086186259588967e-04,1.790691578809344708e-04,-3.436263288747187783e-04,-4.952708696199514815e-04,5.240053975619218818e-04,-2.779302854556409130e-04,-3.547085338067301752e-04,5.102303708426347839e-05,5.564842604163788842e-05,-4.245653083139178108e-04,-1.150011150180541009e-05,6.373642377971444617e-05,3.920649076251669918e-04,-6.610977963020236992e-05,2.335699332766949521e-04,4.803554218992880931e-04,-1.803231854542453050e-04,-4.042514427290977430e-05,1.413656904276347492e-03,0.000000000000000000e+00
