2.1575,-1.2276,-0.68006
-2.2823,0.83024,0.8806
-0.44678,-3.1161,1.8409
2.9435,0.96293,-2.9009
0.14668,-3.0064,1.3046
-3.0219,-2.4402,5.4453
0.50299,-0.88086,0.011933
0.91971,-2.6323,0.59353
-1.7358,-0.10608,0.47858
-2.4421,0.60617,1.131
-0.26425,2.1339,-0.42775
0.50729,1.1057,-0.13285
-0.081103,0.50813,-0.0055382
-4.1772,0.15617,6.2745
-1.551,-0.23515,0.36444
-3.799,-0.70017,5.4959
-3.5318,0.5613,3.5604
0.51347,-2.1226,0.36464
-1.3225,-0.76795,0.3455
-0.78602,3.0626,-1.0741
-2.221,0.34086,0.88775
1.0995,-0.3142,-0.10162
-2.7855,-0.63325,2.2453
-4.6792,2.5855,6.9943
-0.18733,-5.8225,10.429
-0.043516,-0.75995,0.023911
-1.0737,-1.983,0.88234
3.483,-2.9442,-2.3305
-0.9552,-3.8265,3.9553
-1.832,-1.3618,1.119
-0.73924,-1.398,0.3025
-1.903,-1.8888,1.7245
1.3061,-0.23316,-0.17844
-3.9805,-2.0399,8.7109
-3.227,-1.1561,3.9403
-1.1556,0.90461,0.09056
-2.2315,-3.2993,5.1481
-1.4288,-0.1931,0.28137
-1.0158,-1.8957,0.76344
1.6961,-1.4517,-0.26599
0.43891,-0.057435,-0.0069267
-3.4586,-0.38856,3.924
-3.0257,-0.37781,2.6516
-1.7055,0.096698,0.42244
3.1389,0.046888,-2.7469
-2.4975,0.86839,1.1613
-2.012,-1.5928,1.5753
-1.9748,0.28755,0.62635
-1.4345,2.3664,-0.18999
-5.8083,-2.4866,24.683
0.56762,-0.71042,-0.0028964
-3.1551,-0.12201,2.832
1.1301,2.7753,-1.9285
1.3421,-3.4863,1.2936
-4.6862,1.7204,7.6122
1.5376,-0.60666,-0.26596
-3.2802,-2.3468,6.2042
-3.6563,-2.5338,8.3575
-1.7607,-2.2071,1.9104
-2.912,-3.3547,7.5918
-4.585,-1.662,11.349
0.17163,-2.3458,0.60251
0.47119,2.1951,-0.70994
-0.18156,1.385,-0.11597
-1.9367,-0.99939,1.0073
0.6583,-0.58907,-0.014831
-0.24352,-0.090534,0.0017163
-2.4482,1.1278,1.0445
0.22518,0.6453,-0.022072
-2.8483,-6.3619,24.839
-3.6527,-3.6319,12.224
-0.90808,-2.0445,0.81951
-0.42786,0.77822,-0.0090613
-3.571,1.0865,3.4549
2.3433,-2.4925,-0.49083
-1.7457,-0.33724,0.53707
0.67088,-1.5886,0.11336
-1.1805,-0.27627,0.17188
-5.0923,1.4541,10.096
-4.5186,-1.8612,11.425
1.2363,3.0788,-2.6086
-3.0212,-2.0469,4.6261
3.7213,-1.9453,-3.5683
-1.0044,0.51282,0.070563
0.93423,-2.0862,0.24201
-1.7217,-3.1846,3.6495
-2.5229,-2.0692,3.2201
1.2322,1.3493,-0.53445
-2.6914,-1.2153,2.5179
-4.7681,-1.4704,12.113
-4.1911,0.18914,6.3095
0.85991,-2.3424,0.40551
-1.7463,2.0134,0.15213
-0.012564,-2.6893,0.99427
-0.063693,1.6859,-0.23302
-2.7973,1.7419,1.44
-0.78667,-5.7828,11.652
0.52983,-2.2064,0.41053
-1.2537,-0.80127,0.31551
-0.56591,1.8783,-0.2327
