3.283573298540343188e-07,2.220791465890048499e-06,1.232723505523170004e-06,2.291757590033860481e-06,-2.360811008594865257e-05,-2.446215040163846055e-05,4.406470073703427914e-05,-1.953586619624081422e-05,8.928761461357570539e-06,-1.107710676118145443e-05,3.204744465024056410e-05,4.033143939707883874e-06,-1.176352633130983705e-05,-1.383310684693883630e-06,-4.720319569195829956e-05,-1.988374128134018370e-05,-8.479735790212217239e-07,3.588824549671798536e-05,-1.343477545173721310e-05,3.516396333442806110e-04,1.654992258083298751e-04,-2.526561615463773780e-05,3.757153163003179586e-05,7.789601647822941288e-06,-2.351461486216344099e-05,9.206094507496764834e-06,-1.858425791029238994e-05,5.738141087238968208e-04,1.270004377485478564e-04,-1.047617628890940011e-04,-1.441755222228446875e-05,6.916202996731790620e-05,-3.371518046302313110e-06,2.098059516445760497e-04,-2.864819089393455531e-04,1.141183508595045026e-04,-2.824295897334572203e-04,-7.440331948327383316e-07,-2.260487033256541878e-05,-2.271114131835449967e-05,-1.062622890146136534e-04,5.701615694575501436e-07,1.633207352010335178e-04,-1.319573914895788569e-05,1.465839386961542701e-04,-2.776309286103839646e-05,-2.939639538834804000e-05,3.094995037888903511e-05,-1.204985137308933751e-03,1.438707199953349891e-03,1.649317072305589438e-04,-3.525829257167156783e-06,3.627646478387980267e-05,-4.569150692315115947e-04,-8.927120116379860804e-04,-9.859869923301012307e-07,1.003672855868442682e-03,8.279815298384285427e-04,-1.566306724659488614e-04,-1.175487372247610574e-03,-3.425444136773148074e-05,-3.646284150184281314e-04,-1.513863671140702749e-03,1.756445955585217433e-03,-5.186278327188320603e-04,7.017827373116458656e-03,-6.331363485271301883e-04,3.816188751717408678e-04,4.395886236766149979e-03,-9.960001927849987391e-03,9.227233357625985732e-04,2.630258375185434705e-03,1.869790227957301987e-03,1.458781735517666878e-03,9.242244178490621742e-04,-4.749234858818424110e-03,2.301421916304724480e-03,1.054786473004221126e-03,-2.333464018083875047e-04,-1.276170987414282365e-03,1.601549572500027274e-03,5.813925642768169588e-03,-6.745875509028109729e-03,2.530070113172519508e-02,-9.132755071609377495e-03,-2.840653148244887127e-03,-2.731217012842290792e-03,-8.023062476507497598e-03,4.200473176403485276e-03,2.316491168675249845e-02,-9.805244957701061970e-03,-4.985217869277391856e-02,-3.862283489111134616e-02,-4.720518453301217332e-02,-5.363754910391516084e-02,-8.928194796769815811e-02,1.166113711046430912e-01,-4.102066907523436168e-01
1.652868807988649991e-06,7.356324558394078394e-07,1.270072082060202945e-06,9.746153569079041290e-06,-2.453162446547363373e-05,-2.360695167280546514e-05,4.445663501839725029e-05,-5.418758538352497212e-04,-4.296439764017723206e-06,-6.910966574680266206e-06,2.579501622668178840e-05,6.344148908865587799e-05,-5.500647362349786462e-04,-2.736827404198338698e-04,-5.301841185323397099e-05,-2.669734920903721331e-04,-1.456914795472386004e-06,5.864298164726111651e-05,1.009495786023550945e-03,3.540480940317780600e-04,1.679680873757360970e-04,9.512563216253211440e-05,-9.181770663823085599e-04,4.813932528396902555e-04,8.541086739460856947e-05,2.319676570642359437e-04,-1.166664378434378868e-03,6.094885236769820303e-04,1.420354340290197470e-04,-1.932448696383426423e-04,1.168451644089241181e-03,2.979202665562286079e-04,2.269462757510609663e-03,1.214222998876524073e-04,-4.013351629084671579e-04,-1.781701310104022440e-04,-2.101325386671959450e-04,-1.163601885373011235e-03,-2.072077344987599545e-03,-3.132866824491209456e-04,-1.388761757253886842e-05,-2.695204563779585172e-05,5.440975888713617259e-04,-4.079603691287125855e-05,-2.967126911248008092e-04,-5.921299333849633362e-04,-2.937739107033987551e-05,-3.321460221016314662e-04,-4.236555287001619874e-04,2.784099549783189409e-04,-4.900862515516690721e-04,-1.576369143896860781e-03,-6.062926949334523918e-04,3.130379083075007784e-04,-1.257966281487110649e-04,-1.059728253801711650e-03,2.472754353852191223e-03,1.000146195373474711e-03,6.975257267327339417e-04,7.035426650271597859e-04,2.167317799784962418e-03,-3.735546676281176204e-05,-1.558701380255600455e-03,1.825847074614195265e-03,1.763435515079181393e-03,2.707651587299797491e-04,1.200492876002878795e-03,9.279041777165986105e-04,1.384658587022580267e-03,2.645959221223848079e-04,3.790614953073145887e-03,6.223325274721636102e-03,7.875710618427955723e-04,3.787491785674224065e-03,-6.636655854067585736e-04,-2.438085050333396731e-03,2.436398238279402495e-03,2.799941227701580049e-03,8.059030620515161836e-03,-4.868623641592906282e-04,4.624498703535262489e-03,5.414684405005587564e-03,-4.843490040874531832e-03,1.672661364513994275e-03,-6.636565307384378887e-03,-8.299770794084393444e-03,-1.017738734088721730e-02,-2.228279609130157102e-02,8.213331201407103599e-03,-8.587945636310545527e-03,-1.167913665568025283e-02,-8.544151474134453750e-03,-3.207702512608046064e-02,-4.702676226180742269e-02,-1.214602839948693558e-01,-4.540424499340062203e-02,-7.873416679509637195e-02,4.614042772693113248e-01
3.282995077458217281e-07,2.220206835379379129e-06,1.258231227485584469e-06,2.266862124733481920e-06,-2.424037309345372648e-05,-2.444189930684431689e-05,4.414517637008064099e-05,-1.952058611193185911e-05,8.948937433833625832e-06,-1.105749421947965772e-05,3.421746193121855129e-05,4.067089945491986214e-06,-1.180497957015136379e-05,-1.914049565732156566e-06,-5.015342709374648322e-05,-2.000151868364330454e-05,-7.424795255839278241e-07,3.654311640821639173e-05,-1.356194251778131132e-05,3.522444894298870643e-04,1.677358554437180516e-04,-1.802438000270134566e-05,4.010457770581288273e-05,1.048138358894501465e-05,-2.867346323981445622e-05,1.187884167175301542e-05,-1.396477223347680763e-05,5.759205246121668065e-04,1.860861603129593256e-04,-1.934311384350073659e-04,-2.192336915005088649e-05,-2.942167769220960238e-05,1.878781096986692489e-05,4.110875929137697282e-03,-3.823981837403622741e-04,9.646975018634540433e-05,-2.791875611281025016e-04,2.464155751757957091e-05,-2.077522040422330463e-05,-1.714941007602277523e-05,5.154606300539210650e-05,-6.633290969004779214e-06,1.634718718808714222e-04,-4.548702991938324836e-05,1.862360111226646353e-04,-1.783287688258278214e-04,-7.621417661346496786e-05,-2.896659433174741949e-04,3.379924525196975615e-03,1.265237145131228869e-03,-5.627403454608326250e-05,-1.955100833639367153e-05,8.037401145005729219e-05,2.147063785000735692e-04,-8.232730325542503280e-04,3.436943428328231853e-05,1.106188017594433859e-03,6.709095272130483067e-04,-1.927244246856668619e-04,-1.180998404319871797e-03,1.114732869700318929e-05,-3.233797058661419532e-04,-1.892243510413949004e-03,1.919809898802082859e-03,2.032461178440803096e-03,-1.704104862773614393e-04,-5.969170898215692134e-04,3.828160807280989175e-04,2.699093219132170374e-03,-6.461454956432910457e-04,2.283174323914338721e-04,8.434443865965424170e-03,1.590102635254941887e-04,3.781053124139233113e-03,-8.344203088774815313e-04,-2.922031941330005544e-03,1.874081267053129274e-03,1.239652142861230599e-03,-4.783673387185327641e-04,-7.703886884954380676e-04,1.814440351602830681e-03,5.801221062640582460e-03,-4.371281181859365539e-03,6.514199804900644430e-04,-1.976870179137280026e-04,-8.110848343345744560e-03,-2.984453726841806986e-03,-1.381555835969999757e-02,1.960542484840477329e-02,-1.574443251796869836e-02,5.505748479774641435e-03,8.299296861128846459e-03,8.496310838501164309e-03,-7.820166536333232610e-02,4.444347419863339810e-02,-1.400728326009363922e-01,2.604034205559045967e-01,-2.541122860040988529e-01
3.121686805718226765e-07,2.325052259166682234e-06,1.200576709436962375e-06,2.371587166205557651e-06,-2.358602165797307748e-05,-2.362663521749547302e-05,4.451733208366004391e-05,-2.168970975821582492e-05,9.267933934964389664e-06,-8.772346633212357858e-06,3.180593735974124314e-05,1.835677581130124025e-05,-1.156158512904958968e-05,-3.417239156588980364e-06,-4.673620933215438811e-05,-1.348368752518425140e-05,-1.497859627441755492e-06,4.306416431665294198e-05,-1.271754970233462956e-05,3.738056913357157285e-04,1.667778489239379880e-04,-2.639266446123611498e-05,3.919676084776502201e-05,9.584889696823140071e-06,-2.286373813392694743e-05,1.248785969065746571e-05,-3.256371670717905786e-05,5.935050214784798328e-04,1.567464120492134683e-04,-1.074094842602457689e-04,5.486064795462430865e-05,6.185033943900686282e-05,-5.101244690897122069e-05,1.219674883363719431e-04,-2.896625357993176664e-04,1.181359714552132623e-04,-2.770803240703667569e-04,2.627475505445620030e-05,-1.823114109811285743e-05,2.549214221925222290e-05,-1.703030727645549192e-05,2.515668945346494212e-05,2.240199767309380974e-04,-3.879207777041093763e-05,3.668132519795141988e-04,-1.051631180397361032e-05,-5.746001881412610146e-05,-1.174913233635832555e-04,-3.695626529435225294e-04,2.989246576167378655e-04,-2.716936008340109510e-04,3.888012445105726300e-04,-1.325823242185719675e-03,2.711517560091136758e-04,3.082928068273593780e-03,4.730138125491889500e-04,-2.485624904681155156e-03,-3.849450896625805640e-04,-1.550574478469957107e-04,-8.915377255179317284e-04,4.196076270212012460e-04,5.885997938379072814e-05,-1.619614496667143300e-03,1.870336757588464405e-03,1.810076888501321868e-03,3.135726716670950154e-04,6.404689419861053779e-04,5.598318185329964614e-03,1.045324442398853915e-03,8.028566987353102924e-05,-6.024101736894493797e-04,5.730391426143482958e-03,-2.675847072547754557e-03,6.300986125115093373e-04,-2.975320559544691879e-03,-3.368507127634257081e-03,3.141688400046749319e-03,-2.273334591349429612e-03,3.159986973283790412e-03,-2.363744644617082891e-03,-2.001540580198080121e-03,4.437191580090482645e-03,5.249145441971803105e-03,-1.591581796146934735e-03,-1.736847786241629832e-02,3.675534377168054867e-03,2.678382713709212548e-02,-1.544311605653991837e-02,1.304959675199901525e-02,-1.030195062909122772e-02,2.419100982046837323e-02,-4.154362376440207116e-02,-1.717311571368057566e-02,2.349094994376815793e-02,-1.525918085860200613e-02,-1.119796312213103273e-02,-2.694300067855756597e-01,4.307628282181764634e-01
1.762455325182710197e-06,-1.155266234231788758e-06,1.221638443349437608e-06,1.845029103775264190e-06,-2.314753319621054573e-05,-2.345371232471971101e-05,4.417797292588510061e-05,-6.580398231154083177e-05,1.103220347750677455e-05,1.258366995926518683e-05,2.587753073590715047e-05,6.932560106462370975e-04,4.272351380940619947e-05,-1.183267049731373532e-06,-4.565904290704247970e-05,-2.275457129494451447e-04,-1.290942456322330401e-06,-1.725437526667317201e-05,-3.276446638978414150e-04,3.463547183502613258e-04,1.678339301262044003e-04,-1.798239073109997310e-05,5.820883241403063124e-05,-1.476020096702335138e-05,-2.201886904584782201e-05,-1.860381710576675118e-04,4.108781725797872042e-05,5.482493747661632000e-04,1.536320461174855989e-04,4.111084381180907243e-05,-2.518736208233257612e-03,5.098155262580061908e-04,2.254615181576991034e-03,1.194604276379407359e-04,-2.311666826697034161e-04,1.636719857310842130e-04,-2.858494789500509725e-04,3.848736990168521999e-04,6.567577723881612428e-06,-5.164072185641632728e-04,-1.114013766784216486e-05,-4.371707440770644659e-04,6.580179609613767688e-04,-4.377756366813478905e-05,6.456743120764607546e-04,1.194764448959814707e-04,-7.285458183514670338e-05,4.119579728378286454e-04,-2.840192268558361377e-04,3.265119203000807491e-04,8.468498246236855209e-04,4.209969138171398839e-04,6.722334965804099838e-04,3.278572059919326875e-04,-5.738941817551301838e-04,1.680094575248286537e-03,9.320677422587353433e-04,9.507363837762961012e-04,2.910725080455464631e-03,-4.282406519239286002e-03,1.958452463891702244e-03,1.134395723198712569e-03,-1.531889703631605926e-03,1.847798663475563874e-03,1.745722728871523799e-03,2.383570061164630438e-04,3.976112806671761035e-04,-1.416393386011183253e-04,6.543352395012053124e-03,1.123774924862597224e-03,1.116266953608391344e-03,6.402715099305594793e-03,9.602325696810298794e-04,2.120898008377392063e-03,1.197915784685310570e-04,-1.135999248820282470e-03,3.777605257509253356e-03,1.579069503348851100e-03,-6.491553259858173774e-03,-2.851904896433721248e-04,7.711733636588169460e-03,-7.066103502438858541e-04,-9.459266504575902790e-03,3.143424770749053687e-03,-2.976676496468932953e-05,1.540858679080492344e-03,-5.084615294864314183e-03,-2.274509626375431637e-02,2.712789105276769419e-02,-2.470880978304168529e-04,3.520684279204017164e-03,-8.198790052808047069e-03,-3.059717091864783134e-02,1.752167448143410189e-03,-9.133966699974832570e-02,-4.971507996589803746e-02,-1.421997083330602263e-01,4.880603453269627967e-01
3.279775320219613377e-07,2.222766827764122155e-06,1.234065417854424140e-06,2.289245483511059831e-06,-2.350911883630679711e-05,-2.495123842104901568e-05,4.483142342637247424e-05,-1.954569166701114469e-05,9.043984320555864542e-06,-1.107445056747202727e-05,3.184715125303938521e-05,4.009733737431186995e-06,-1.180098429934273163e-05,-1.334647588474568991e-06,-4.691597073397391071e-05,-1.995280291694490060e-05,7.763965699014718780e-06,3.589608534682042773e-05,-1.336033125115543285e-05,3.564985032914469443e-04,1.653349651742908044e-04,-2.576234865171722621e-05,3.753063491720998179e-05,7.708002090378585081e-06,-2.331549860107307026e-05,8.732843119640953944e-06,-1.889834631230158379e-05,5.858780697360066458e-04,1.692808044437277282e-04,-1.030035460888867327e-04,-1.459460921612865114e-05,7.143210123605747697e-05,-3.860382863318800872e-06,1.215818256457834590e-04,-2.825024315069035730e-04,1.401661433523826439e-04,-2.135123182047671264e-04,-1.842329463430658620e-06,-2.506227194898347221e-05,-1.950719198651196251e-05,-1.064694458458026460e-05,6.388704362758623745e-07,1.416274388217342306e-04,-3.793081277199544799e-04,1.683534850130397054e-04,-3.505248276530065210e-05,1.651400412741477197e-03,2.876396464451813628e-05,-3.262918497538569440e-04,2.690001817305109899e-04,1.847664348811339785e-04,4.515952340905515783e-05,5.677414187077456376e-05,2.970856411667055497e-04,-8.315092818291791588e-04,-2.147866610000825904e-04,1.051633705481225256e-03,7.695070964736094865e-04,-6.900680479934861999e-05,-1.342485284258419787e-03,-2.175346714802239845e-04,-3.933851411130270814e-04,-1.684512468322463263e-03,1.756705457134966064e-03,2.255608248114882031e-03,1.121772803541587482e-03,-5.642679954843687895e-04,4.414386246260892932e-04,8.859423019071943628e-04,2.209813571662722076e-03,1.919936951915723888e-04,8.645828751322220951e-03,7.825765231264991684e-03,-5.906202018757689132e-03,3.705696933449909025e-03,-3.175493738757917406e-03,-6.601304313680778080e-03,-5.265381784649220132e-03,1.276581113371921816e-03,-7.719898152407589365e-03,6.614460643101616188e-03,5.347003548197060141e-03,-1.057649279431416289e-02,-3.970856875746775483e-03,1.873946347712429628e-03,-1.038249182802986059e-02,1.752501799506062108e-03,-6.718028218292038112e-03,-3.799593241638032914e-03,1.762712586884218613e-02,1.003602084523258497e-02,4.066349466404856061e-02,4.169588345587282863e-03,-4.520047790550988515e-02,-1.067374092954700704e-01,1.039733089003433697e-01,-2.155058897221057701e-01,-3.252490590494361289e-01
-7.431005291214098918e-06,-1.015797907066851025e-05,1.219403415797515322e-06,2.276349371999053517e-06,-2.371654850397142411e-05,-2.377170909827891476e-05,2.198498318883856939e-05,-1.808106228973205276e-05,7.150421108054194619e-05,-1.038713710266314649e-05,3.205234814029900292e-05,-7.797570630335703967e-05,-2.044086614116924494e-05,-6.627608584608424280e-06,-4.559406542259392126e-05,7.859841305024595215e-05,-1.795316478536701510e-06,7.432831840636922038e-05,1.556823096748871649e-05,3.081497098553764857e-04,1.586108443619727026e-04,-1.147266150049730538e-04,3.896930066109027813e-04,6.010314409324868379e-04,1.714733022651904193e-04,-5.953989627810463148e-04,-5.097633156203595917e-06,6.398080563557451139e-04,1.542904682658163829e-04,-1.572514019952397923e-04,5.638020793160836153e-04,1.832847977423779362e-04,8.237125524513388974e-04,1.171918524323078969e-04,-2.192370902689977363e-04,1.096293853279917130e-04,-2.738123193494201857e-04,1.045775192443088031e-03,1.417871306377715968e-03,2.080003915678751980e-04,-1.668814997762835262e-05,3.405649368398711019e-05,5.278219841114983879e-04,-5.519142696289169869e-05,2.708603086826022466e-03,6.709062098074619618e-04,-9.201584264062478979e-05,-4.165913647842245382e-04,-4.209772494654373531e-04,2.668892646685641634e-04,-1.363159411805675569e-03,2.084666294082937466e-03,-3.177323624487249365e-03,3.198523112248885525e-04,-2.483560511311599939e-03,-1.000044585112935813e-03,1.915499638938361615e-03,-2.319423238588136371e-04,1.657096885106262851e-03,1.913646873409807769e-03,1.571911986938401284e-04,1.944607387284323641e-03,-2.244731179575132352e-03,1.167291450194118951e-03,1.704913014299758167e-03,2.843376609307779468e-04,4.679904174141880091e-04,2.901430983374364558e-03,3.701683871228517164e-03,6.007799196897645189e-04,1.465599450520327363e-03,6.173262116357824958e-03,1.539897943921286760e-03,6.554893370938674746e-03,4.595315600964544611e-03,-2.099653003553220154e-03,-2.034273649771933812e-03,7.214327976181100777e-03,-2.420511201763009268e-03,-6.095138353643392293e-04,1.052722456724553002e-03,1.663640391361076443e-02,-8.099141206672599846e-03,4.645330480769954695e-03,4.122321948432428051e-03,-6.345044460379201112e-03,4.605871166631608782e-03,-8.677902148780003433e-03,1.668765723667986478e-02,-6.137172055703687956e-03,1.327676693786712658e-02,-1.893041894423797000e-02,-5.867937327837047246e-02,-4.273191006108507245e-02,-4.429131056503426977e-02,-2.880982814196958453e-02,-2.598431584525559557e-01,3.952495611308646239e-01
3.285108952644222313e-07,2.222166955723192672e-06,1.233922099413975459e-06,2.297160456854463462e-06,-2.371197512029965537e-05,-2.399158745173407548e-05,4.403403242869696754e-05,-1.958388523942700132e-05,8.927617867526826956e-06,-1.111476478843353988e-05,3.166228340345522696e-05,4.036860090650407074e-06,-1.178447523697556676e-05,-1.318640235753454348e-06,-4.714733731708831144e-05,-1.990070988922010287e-05,-1.505719589622867005e-06,3.588676785071243103e-05,-1.348463027506241474e-05,3.514976718961837499e-04,1.679318686452768716e-04,-2.832985772231733090e-05,3.687487808518019605e-05,7.271365074723590283e-06,-2.314362962685390102e-05,8.486361679382881107e-06,-1.988070319836054978e-05,5.728038610811336806e-04,1.562223024413056383e-04,-8.142923614046226888e-05,-1.201464309605326797e-05,1.069844342175829688e-04,-1.110152627725735641e-05,-1.100170818680745732e-03,-2.633481152896077759e-04,1.222073936970047292e-04,-2.778569712762468669e-04,-1.022333858702317855e-05,-2.336747071440825607e-05,-2.629683200494614681e-05,-4.130578422018027496e-05,4.583865922835883566e-06,1.645525509965661826e-04,-5.083616293440063050e-05,1.531973722278534566e-04,-5.525882461995812456e-05,-6.742852558494494275e-05,-1.029329112722798811e-05,-2.965853266749807204e-04,3.092724238530353276e-04,1.596961839863131338e-04,-9.970814450921405836e-06,1.734423189947431609e-05,4.472098097261234528e-04,-8.841028099664249851e-04,6.033611779643344164e-07,1.024378023897654089e-03,7.795866534980877560e-04,-1.914894175641668195e-04,-1.224814400471306575e-03,2.037589854386734345e-05,-3.809435495421564788e-04,-2.282403956521128485e-03,1.984344542652560772e-03,1.213139147270392293e-03,1.392503238780984365e-03,-7.330606609688983255e-04,5.990852708712690600e-04,2.416049779056850255e-03,5.879608216363269024e-03,1.969202917814494302e-03,-9.216356163205430274e-03,1.107340906971177041e-03,1.571609726488953918e-03,3.848653588859329844e-04,-2.535050042190845065e-04,4.452549419046158974e-04,4.385102759993375621e-05,2.594098016905910242e-05,3.145910069858648406e-03,1.366697297727370586e-03,5.638414225875743035e-03,-3.515943442794822182e-03,-8.556462829440447670e-04,1.060206387500817193e-03,-6.760279191969309487e-03,-3.740415377705169631e-03,-1.203464098737994092e-02,1.870708266898102323e-02,-1.780308468977354064e-02,5.458303185642360278e-03,1.354387896884728937e-02,1.036666940528152558e-02,-7.633226529252463977e-02,5.212262531045583347e-02,-1.402326645051502341e-01,2.759754457913131676e-01,-2.399213535713165535e-01
-3.085155101834047287e-06,1.278137022664438405e-06,1.157746063407127934e-06,-1.490260088721218068e-06,-2.167720677415108099e-05,-2.325544845762500534e-05,4.051942940663799675e-05,-3.055649533675874885e-05,7.551223161059161804e-05,9.716809270532422715e-06,3.319341683760690387e-05,-7.268109473468342685e-05,1.123046959947138212e-04,1.600410444819733158e-04,-6.947630756215517067e-05,-2.149322018072330476e-03,-2.225419686863183699e-07,-1.826304083408780699e-04,-6.949189842132552641e-04,3.469580019885842859e-04,1.615483104557835503e-04,-1.075630395603460743e-04,3.319593876129622867e-04,4.077039460543829819e-04,1.732072365657755242e-04,-1.374394937256218086e-03,1.208292325986404236e-03,5.043434311302330553e-04,1.577198054111828007e-04,6.848814994908636322e-06,-6.030002800213596359e-04,-1.607362991700167498e-04,-1.379781702546267752e-03,1.301291999254994280e-04,-3.592438225313299149e-04,1.330555038311920235e-04,-2.790328279492770847e-04,-9.454680167300111293e-04,-1.977295573279969076e-04,3.957882046092819905e-04,-2.024708727349500137e-05,2.871214446565351075e-04,2.138608219908189056e-04,-4.128356485394446551e-05,1.028846349571010954e-03,5.611334332997139351e-04,-9.816179831945159862e-05,-6.441371757764935424e-05,-2.846636766190568935e-04,3.438629649376787056e-04,1.168648022815910181e-03,7.443527871469624024e-04,-6.733284642153058996e-04,3.392486240287873045e-04,-1.390014125903227260e-03,-5.889403760634126517e-04,9.525956826836878832e-04,4.937219012062232792e-04,-2.573944417756102165e-04,-4.632059392969539724e-04,2.761487008143936883e-03,-1.067074584653653069e-03,-7.693249561661064106e-04,3.142218466134105714e-03,1.875334777832304844e-03,2.487708905279384375e-04,1.432577193703821195e-03,-2.654486883694184840e-04,-2.716646508215125877e-04,-4.717899675213410582e-05,3.368313099523179144e-03,5.876174799458622200e-03,1.200959400085244155e-03,4.512047675546970726e-03,-2.082367866788892297e-03,-3.002919556288730085e-03,3.217224682875219344e-03,-4.630774890062860916e-04,6.312678048829845068e-03,-1.346679954769447463e-03,3.241847449193313579e-03,5.573155537638152524e-03,-3.408919009522393129e-03,3.388046134902289452e-03,-1.426914136961721091e-03,-7.261254350880985697e-03,-1.267690698774787128e-02,-2.429998379865072611e-02,1.229675540118724264e-02,-4.258629736634989005e-03,-1.792348035657503891e-03,-3.101042223014716104e-03,-4.458341343754251840e-02,-3.963306496882849916e-02,-1.081869031826603877e-01,-5.254004435447319488e-02,-1.282095391727007816e-01,4.589518185029954900e-01
3.308957253755906436e-07,2.259269374915717776e-06,1.233039600645469136e-06,2.286489321545737141e-06,-2.366048138169318804e-05,-2.393241117643052362e-05,4.879798291046455461e-05,-1.969202304924477787e-05,1.056325750614650616e-05,-1.105821246827343174e-05,3.224651929334410028e-05,3.122902466234922514e-06,-1.221983085075706299e-05,-1.399559151182838690e-06,-4.810670200278144293e-05,-2.232619914846467601e-05,2.584574970154740470e-06,3.957364007134422934e-05,-9.758361179612595748e-06,-1.794319002457522849e-03,1.647164835876235855e-04,-2.351382450482830677e-05,3.024792669156783909e-05,-1.865032969949886876e-05,-3.309668324930070682e-05,5.416625733045687952e-05,-2.768644598499792053e-05,-8.987846290234857705e-04,1.378342151117095682e-04,-9.739768929256653607e-05,-1.572589676340774290e-06,7.114164676946810317e-05,-6.961185546772163946e-06,1.236731882443553587e-04,-2.912921147410485467e-04,-5.482336757861583365e-05,-2.338622116845323617e-04,-1.705849725919250659e-06,-6.408743262364957616e-05,-1.019237893840063691e-05,-1.593383610998255762e-05,7.233361556557849070e-06,1.911518716130600204e-04,-3.609612795396621721e-05,2.473599976487994567e-05,-1.021103084861696431e-04,-6.252619988100782678e-05,-1.141415425709446652e-05,-3.427675346174829940e-04,3.201978962232288062e-04,2.540364422108087883e-04,-8.795226118257781778e-04,1.773093530003211349e-03,4.170712591123892921e-04,-3.278322057365778974e-03,-1.720836181565987832e-04,-1.532575691930854189e-03,-1.537288758926336207e-03,1.427025391288958001e-03,1.672151454686514327e-03,9.190503772608105137e-04,1.937078921880122651e-03,-2.393384021092348490e-03,5.070696371508032207e-04,1.634174646569452882e-03,2.886808647383776183e-04,-1.713021053732610710e-03,1.163414436386567274e-03,1.694181009826128959e-03,3.049462549282455637e-04,-6.171036620098990788e-04,5.855544891895964055e-03,-4.926860780319897160e-04,1.344812703880426952e-03,-2.301385213194950818e-03,-2.158446668196076224e-03,3.540768976043717764e-03,5.666269625297370993e-04,-2.070290632834592692e-03,-1.124968727854058770e-03,7.691486771771449682e-04,1.464815194579416335e-03,-8.197239207959006180e-03,5.398420671515857805e-03,3.094974923475324324e-03,-1.673060973998541368e-02,-1.522776507772913290e-02,-1.901904919591934640e-02,-1.390479168448699454e-03,-1.613218467165716818e-02,-3.427831085599908345e-03,-6.180780869529312049e-02,-5.793479685089142350e-03,-3.339906825788972744e-02,3.023548688499824721e-02,5.137636918949972653e-02,-3.706654889524472196e-01,2.527309129819580447e-01
