-1.580753659929963750e-01,-2.423690016970509245e-03,-6.990758312739714375e-02,3.071341922444062456e-02,-3.174215268416216013e-02,6.524139202523412950e-02,-1.228140507167153027e-02,6.533049168119876848e-02,-7.374050663366514546e-03,3.785912262684525825e-03,-2.943802487727210579e-02,-5.033728159945850128e-02,4.117800839846148808e-03,-5.041179456688960059e-02,1.276545260363700918e-01,4.873535554928261349e-03,7.422564513839217254e-05,-6.449033933635203719e-03,3.872110982279675095e-02,-1.416052417833657540e-03,4.177855406307402070e-04,-5.269721408453810485e-04,1.690260952751816009e-02,-8.800079001109888804e-03,3.714994264082938785e-03,1.459176581987374141e-02,-4.016768942612377463e-03,-2.791292111984103319e-03,-2.818685569710016603e-03,1.999157982998309158e-02,1.073986604595650665e-02,-1.031791097111858235e-01,1.437818679770601349e-03,1.593453894623040462e-02,2.663260239232590962e-03,1.795458660621573888e-02,-1.336360140895541948e-01,-7.469796887248067452e-03,1.037597724545619507e-02,1.937113485998378550e-03,-4.209786016992796143e-04,-2.414287685829144547e-04,-1.147512483176738041e-03,-5.151131651835363229e-04,-1.401036274484360189e-04,1.334278753420160835e-04,1.892157266470863297e-02,1.538947842669884103e-03,5.661494767035439926e-04,5.604714172976719977e-04,3.582620947210849588e-04,-2.052838627276301273e-02,-1.146828155487479572e-03,6.826056068168079305e-04,9.635292748687122877e-05,1.761207560043494963e-04,2.149684992821775109e-03,2.671167487535500151e-04,-2.444194140732710435e-03,-1.645153670536136925e-06,-1.127596338002662124e-04,-3.630358272038881201e-04,-1.264877981427513232e-04,-1.114542157416697349e-04,3.438681392624320932e-05,6.818072684350307000e-06,-6.611564745733957554e-04,2.357857169333859096e-03,2.906842934085607233e-04,8.271012565980173648e-06,-5.839107593069471636e-04,-1.126377148439883236e-04,1.153581061993924628e-07,-1.126277575805231801e-04,-4.106437641697088803e-05,-4.509072018562924888e-05,6.013029271016382543e-04,7.885129750765176859e-05,-3.165015980917396110e-06,6.686236674428684690e-04,-2.480831568744956694e-05,-1.933297773929615326e-05,-3.514344449776288237e-05,-1.160377635660604645e-04,2.820062888612626106e-05,1.000000000000000000e+00
3.176568001317803258e-01,8.411126411373207046e-02,-1.342597879618975254e-01,4.325405631808626472e-02,1.512830321480356649e-02,-2.221639083650804591e-02,1.933818508009780418e-02,8.145536357905543839e-03,5.749204217183834231e-03,-4.573113857129444682e-02,-5.109153498343804028e-02,4.662493045784231460e-02,7.409660070701515333e-02,-4.448379710841332546e-03,-5.166551555873429014e-04,-2.885290039382849836e-03,-1.607100278711440580e-02,6.055298484626651934e-02,1.636444213071647918e-02,2.907097990510524449e-02,-1.247501252611835781e-03,-3.149353175549612222e-02,1.028580862942236190e-02,2.778851735250096808e-02,1.972767239639314218e-02,3.998929176598529228e-03,1.751479497314133854e-02,-1.760550129081115550e-02,-2.271964922013047089e-02,-1.546762699512434225e-03,-3.491504538203529795e-03,1.408166906334447355e-03,2.354790269021055094e-02,6.151493480194822339e-03,-1.745231043135445081e-02,-3.189842850651151973e-04,4.744482115948342460e-04,1.086371740221940552e-02,4.171925863703105503e-03,-2.740888328652687361e-02,-3.843687387555666524e-03,-2.089586452142844913e-02,1.488638517084835827e-02,9.263366905093571579e-03,-2.280371811436143759e-04,1.958843352984075692e-02,-2.189353686189443593e-04,-4.565622122206909606e-03,8.123356494306142872e-03,8.759849605692107688e-04,-3.935534493410663970e-03,-1.236413541626981555e-04,-8.429508001176019838e-03,4.789289708529986811e-04,-2.547435478379000279e-04,6.884761142368380632e-03,-2.231137480470379852e-04,2.226276266615867527e-04,1.769551242391496915e-04,5.937131536163416101e-02,3.116235292945060409e-02,-4.625040611864996570e-03,-1.624446893833311756e-02,6.844471143840007155e-02,3.229511201307752599e-04,1.305777022394510878e-03,-1.217406698270616112e-03,6.164423705461172590e-04,-8.837165240713554248e-04,2.842403082658705171e-02,-5.855992799119556086e-04,-2.018640314473590935e-02,7.278177400761483284e-04,-1.036465765788636799e-02,-2.411048098859645827e-02,-2.586344368214407718e-05,5.155751845608361195e-04,5.973572672727384125e-05,-3.173182379463285185e-02,5.613557681480411954e-04,-2.914850226003434797e-03,-3.453728551691681581e-06,7.561789516739719774e-03,6.256371305278507489e-05,-1.529053294185976110e-02,1.000000000000000000e+00
-1.077873119998728202e-01,-3.280443733477609453e-02,-1.672437408327662883e-02,6.283676647874815446e-02,2.438800863644008735e-02,2.615847974098197137e-01,-4.977693418627626709e-02,-6.131561193234565804e-02,-4.280740078650271258e-02,-1.872273860755611571e-02,2.293102671219165306e-02,4.369916201937266986e-02,-2.839412602354408899e-03,3.098414257105359254e-02,-3.040197601614711559e-02,5.504445797998263126e-03,-8.068871996132924440e-03,3.363902623506345724e-03,2.206644517826032714e-04,-2.621329885435889906e-03,2.085390538615131129e-04,-6.005392155929659831e-04,-8.040623916896860734e-03,1.830818708725392291e-03,3.808878966723844989e-03,5.974919390022905008e-03,-3.848423806129853963e-03,-1.633148108674688237e-03,-1.364012329878554544e-03,-4.316912046655373147e-03,4.671832812584394631e-03,4.087235619928200614e-03,3.334919412858031174e-03,2.965215608139883108e-02,4.607934023043316549e-03,-2.383425710732543779e-03,6.744112181031249043e-03,-7.747502806429440447e-05,3.747207636360435495e-03,1.037119730546197729e-03,-2.443044742711959760e-04,-3.897321524550384497e-04,-1.151683102789669705e-03,-4.135558584192179990e-04,-6.448708689537133165e-05,4.814268429468859800e-04,-5.654923206189488294e-04,1.217084653551487455e-03,5.134640871852728244e-04,4.139508132870207968e-04,5.040555352020074931e-04,-1.715997559844514853e-03,4.346764347260140271e-04,4.706338576375874994e-04,-2.989383535742812931e-04,4.160242154343692100e-04,-6.691586014296829754e-02,-1.237952599541236598e-03,1.431246684747304598e-03,6.928752331664123076e-05,-1.371282475770146947e-04,-4.434757078928940749e-04,-2.293890362486655093e-04,-1.649963458794159732e-04,5.944140437913469910e-05,-1.895034180276243888e-04,-3.281884943165440383e-03,9.727039089639209768e-02,-1.877333015491720880e-03,8.463840992960214304e-05,5.930968085835139347e-04,5.406397122866696270e-05,6.255204217357757113e-05,2.503114996641082890e-05,-1.029983280444526916e-05,4.882157376955367778e-05,4.722931133246763974e-04,7.492492892206478738e-05,-7.592719052630647614e-06,5.711901938305220111e-04,-1.453121297711329474e-05,3.763906336200911751e-06,-2.872069373682784033e-05,-6.242665494836201201e-05,2.310211783246220868e-05,1.000000000000000000e+00
1.094015225378115880e-01,1.023931544701413981e-01,4.671990200092226292e-02,-2.697490012586495345e-02,3.884692917069040158e-02,-3.010644655806540143e-02,-6.316936308180914894e-02,2.870125379573596619e-02,2.432755132041983237e-03,1.337118777463704167e-02,4.735167464421687761e-02,-3.704863850361721223e-03,-4.210211174597918576e-02,-1.084336099324250402e-01,-5.474275718568043236e-02,-7.053903391862792471e-02,1.022460915304391760e-01,3.926920332972531902e-02,8.738572425627297302e-03,5.727333894750164661e-02,-1.076495548202222735e-02,-2.799911260710282596e-02,-1.955730379603181496e-02,-4.269158124046613934e-02,-3.938921140515413283e-02,6.734123306426930550e-03,-1.209021930426567443e-02,1.276817891231866314e-02,4.628985754620996290e-03,-1.343422867575168322e-03,-2.662206914123919216e-03,1.431876784452171952e-03,6.514618342530148487e-02,-2.242710420127157211e-03,1.714551427439169051e-02,1.835975230743212838e-03,1.798548051929832470e-03,3.191936576329920672e-03,3.914268164013608511e-03,2.554053352076318326e-03,8.867075560361162290e-03,1.323294184135302698e-02,-8.361901692419810433e-03,1.267823947702966664e-02,1.422723768540355357e-02,-1.139778864820240739e-02,-4.401631416135198815e-04,-9.655175190026536736e-02,-4.125147986640132630e-02,2.046959574947101318e-03,4.221018490102000642e-04,-1.078364924555498192e-03,-1.288770631681007695e-03,5.076663344462765959e-04,-2.829996636556138950e-04,-1.631801628150138239e-03,-5.263752774651055122e-04,3.790438118528791089e-04,1.578168933860021883e-04,3.274796544364272366e-04,1.221603035440887997e-05,-4.827150176270680881e-04,-1.988716720555810946e-06,-8.138415216909986039e-04,6.352772934871409038e-05,1.443981665660787339e-03,-9.038716012264051344e-04,7.186171343756663638e-04,2.132698348229558616e-04,4.900253680838878578e-04,-1.651575171923921892e-04,-1.265590130798549540e-04,1.290810388892421612e-06,-1.522867430052317339e-04,-1.409663235516396551e-04,-2.691224972380806824e-05,8.920466679753560890e-04,9.231225694800518355e-05,-1.429039538343654381e-04,1.077657854852670516e-03,-1.094934664110092104e-06,-9.800456071618751652e-06,-2.311711301201946345e-04,-9.428050294695011768e-05,4.272700004803037244e-05,1.000000000000000000e+00
2.537549219841392367e-01,1.269712215090445240e-01,-5.543759483134117622e-02,7.865885853746801271e-02,1.939556395128194319e-02,-5.626465771151353129e-02,-1.045922657617430612e-01,5.317382834411542303e-03,-9.075559342949644781e-03,5.229448410145610959e-02,-1.735569163020337854e-02,4.407035689920113519e-02,2.491526112713284002e-03,-4.826592357931340505e-02,-1.782669013819550979e-02,-2.585025254945481216e-02,-2.623035113773558233e-02,-6.573427727068467674e-02,-6.017262579376805864e-03,-6.737869764703487141e-02,1.829824240808925959e-02,-1.714568727319327329e-02,1.825937211316538966e-02,4.026136347343163557e-02,-3.279730053083330932e-02,6.769382123339922480e-03,-4.506277700027302990e-04,-7.384360083980016920e-03,3.087108614933005424e-04,-6.642314373837575336e-03,1.394434102511277543e-02,1.983948501039885931e-03,9.481400952588550646e-03,1.576208220747815983e-02,-5.278132763824695817e-02,-2.146712658964645276e-03,1.339074935428480329e-03,-6.906843597999569317e-03,1.094244271232575755e-03,3.324918384880329314e-02,-1.610650095367810453e-02,3.227785788780886123e-02,-3.306807485518156731e-02,-3.492555101611467122e-03,-3.435132062256145147e-03,-8.344527093325289357e-03,-6.680506056114948743e-04,4.314971341871073895e-03,-5.324926483100332966e-03,-2.014547053829279788e-03,-1.057580599481904027e-03,-3.008577741658528121e-04,-6.310585969541065987e-03,4.449903446246614158e-04,-2.283042300829148802e-04,4.778259038287569274e-03,-3.436209237964518715e-04,-5.217653559742851943e-06,1.113337765219282738e-04,-3.122562838765802207e-03,-1.275736186080123069e-02,7.608409607221533477e-04,-6.576319581256010946e-03,3.528907496453515674e-02,1.917984817090892524e-04,-7.964926217031212397e-02,1.520163529984991900e-02,9.214109970380902209e-04,1.739276073560364066e-03,-2.983304791634365516e-02,2.118599922197386687e-04,6.408825196910050703e-03,-3.541372264388789604e-04,-1.828584265535070780e-03,-3.374550718381663650e-03,-3.903475059182509588e-06,5.894802620647517089e-04,7.653473106750130484e-05,4.850442269698565512e-03,6.352616408088103406e-04,-1.003220374988400554e-03,-6.063497897317721153e-06,4.327253739355052531e-03,-8.128784140222847232e-05,1.026735873095648705e-04,1.000000000000000000e+00
-1.150637647743976144e-01,4.006040884038637728e-02,-2.706086451676528726e-02,-3.839409230684432545e-02,-5.751831158088929752e-03,-6.123160310691548591e-02,1.541481108323947483e-02,-1.097420808519807139e-01,-8.077813228996606060e-03,-1.820949470472392473e-03,-4.794747757875105626e-02,-1.043942660638441516e-01,5.523567122817308467e-03,-1.647628376187948440e-02,-4.797970167037945294e-02,2.614061468988880532e-02,-3.895440122196620197e-02,9.620625234737598119e-03,-2.289641376733794059e-02,5.368763228021581138e-03,-1.678550820613055813e-03,2.707939347420291673e-03,2.074898457232117466e-02,-5.719189546753582903e-03,-2.773665671570960112e-03,-4.713079432589268453e-02,-4.626379483519993396e-02,-2.954449569337166959e-02,-1.760311994365656996e-02,1.594682019326965072e-01,3.366342055454122489e-02,4.254385039471647589e-02,1.824085519848951675e-03,1.130386514985233515e-02,-2.026629832030016343e-03,2.623761689736197472e-02,2.246499015797126519e-03,-2.722985765706419092e-03,4.384475257303540978e-03,2.420894539422959249e-03,-5.561570026303384873e-04,-3.279909947940737314e-04,-5.025422781782563908e-04,4.685587738884073455e-04,-1.074490491624040950e-03,-1.364706730667200607e-04,-7.684587293527236906e-04,1.365438152321478416e-03,7.488675724901562580e-04,4.299559289162591114e-04,1.576462338402882801e-04,-1.090120006522535961e-03,-2.590857073685379208e-04,-1.829291903940143821e-02,2.084205400055682417e-02,5.502943295255489919e-04,-4.470471195833214395e-04,2.130704229108687509e-04,4.631288634949527749e-04,1.371832457984500930e-06,-1.077888124503961764e-04,-3.556744190814139367e-04,-1.500869006333012401e-04,-1.235593094288580523e-04,1.792686563862028182e-03,2.737475323562679752e-05,-5.657047870720336227e-04,7.512381951194739560e-04,2.499591321436546443e-04,1.582466042896607528e-05,-2.351090504664476999e-04,-1.088159536181479425e-04,8.923214494592317247e-06,-1.041660307760112342e-04,-4.267064978142123821e-05,-3.138321569476701378e-05,7.581873891393323128e-04,8.177641802234805746e-05,-2.715791138425960316e-06,7.961826888521136847e-04,-2.376385315668028131e-05,1.664417350757813052e-04,-3.650801052221437637e-05,-9.861009679039411946e-05,2.808567166652032113e-05,1.000000000000000000e+00
1.970452820527077709e-01,2.039715722472358050e-01,6.430962856961194851e-02,-5.152192505312673532e-03,-6.183947849397099239e-02,-1.490456719284409710e-02,-8.011776466578465067e-03,2.859257088885003295e-02,-1.078085528271489207e-02,2.660658888478657086e-02,5.192087204745575446e-02,-2.525497149715984213e-03,-5.327722637562927466e-02,-2.281780858267361614e-02,-1.443876175634072057e-02,3.401730285900886330e-02,2.418364140511828145e-02,4.191864481995435932e-02,1.549074092412271175e-02,-3.517337132510775510e-02,9.768735573983097775e-03,3.516997286074997897e-02,2.188563532179977483e-02,6.001614907589933323e-02,8.647659074958101433e-02,1.010147805288134221e-03,6.782419973938427771e-03,-1.753570294056641665e-02,-3.433046645942279193e-03,-2.936295193200710862e-03,4.683067711386913745e-03,1.134197304839629217e-03,2.315754617067689036e-02,-7.457343939467099558e-04,1.261423605346037591e-02,1.433892365465056634e-03,2.098229816563851324e-03,-1.221016754642013924e-02,3.104054404732558420e-03,-2.747531290031575424e-02,5.415983510279051560e-02,2.326265850953473935e-02,-1.561925647001659312e-03,-1.139218971339525308e-02,-5.379346167985468719e-02,3.450833534475260950e-02,-1.804805846793294810e-04,1.858612752571800475e-02,-5.259748867864637301e-02,1.721665443802769535e-03,2.243077410693638390e-04,1.320797450908168733e-03,-2.729357080193517415e-02,2.607486624739523140e-04,-2.959739741831279858e-05,-3.576726908128767535e-02,-6.212663109023339181e-04,1.653155757709773299e-03,5.994288165744529606e-05,-3.182722601349333158e-02,-1.793155911358509935e-02,-1.139571358368826615e-03,-7.369590660014628536e-03,3.233768860119710237e-02,1.849444684047865661e-04,2.120392197054180722e-02,-4.853382086259096923e-03,5.398610275073904494e-04,-3.218502353467822541e-05,-2.579519898402472811e-02,1.538912655566892357e-04,-1.124009416005984641e-02,4.453262650027291908e-04,1.053794020608203597e-02,-1.242023441812827728e-03,-1.357353154982626070e-04,1.269325315931543047e-03,6.941330727683672763e-05,-1.133878367123829223e-03,4.682951466850882039e-04,3.551130950920633467e-04,-8.122624184262600133e-06,-1.631480791840736466e-03,-8.209022058256604248e-05,-1.974536813124060097e-05,1.000000000000000000e+00
-8.851043012785092534e-02,-3.166516379890160771e-02,-1.229517069818083716e-02,5.299502918479859215e-02,1.935389909710714257e-02,2.059343895989481088e-01,-3.774729216538163373e-02,-4.777466839091641659e-02,-3.088424543449726917e-02,-1.375101294756725899e-02,1.725995980309105032e-02,3.208712114661901871e-02,-1.896934778904329350e-03,2.212649830321249123e-02,-2.115522212502252142e-02,4.065862639371855755e-03,-5.528934876095289302e-03,2.273417912542048669e-03,-1.745846102551032453e-03,-1.382636073554023570e-03,5.607320498086567490e-04,-2.796906871237554368e-04,-6.997218065566440659e-03,2.813375263938485554e-03,9.463888316368351816e-04,-2.975738995070163762e-04,-4.960258961373177622e-04,-2.303973281255304595e-04,3.258483423099721443e-05,7.108794834011914962e-03,-3.916943056071299500e-03,-2.560242019447016987e-02,-9.454012661121266592e-03,-1.715748670125742392e-01,-4.098651380610791178e-02,2.401959438519790657e-02,1.483773314377218044e-02,-2.100380098250746730e-03,1.772205136002218129e-02,3.290586957218165701e-03,-2.005577584092005372e-04,-8.338259023409830273e-04,-1.963841995453765449e-03,-6.719575157892393805e-04,-9.818894037592548751e-05,5.547311990125990827e-04,-2.062135711266899207e-03,1.647306878756367443e-03,6.248052514132062044e-04,5.321976364873852450e-04,2.952921833185694761e-04,-1.601193031662668034e-03,2.156740005684609773e-04,4.806871719802811860e-04,-2.395745170655893402e-04,2.183704662059877261e-04,-2.857355881038414758e-03,1.701097932470460594e-04,2.024147558019294413e-04,1.014738287426902863e-05,-9.386657001086290419e-05,-3.868922464497787789e-04,-8.546055611480599112e-05,-1.018475572182372252e-04,6.444148712497765885e-05,3.057587737985770215e-05,-1.189310210256804001e-04,-2.377588765018771519e-02,9.182141267131196938e-04,-2.180936575134351241e-06,-3.885661449693871006e-04,-1.614147748255009840e-04,-1.395854818200988057e-05,-1.527854625032101094e-04,-4.999472499156790151e-05,-7.568346352184590620e-05,6.601202229397726967e-04,7.831032246255476004e-05,-3.798084697120146513e-06,7.200045089851107860e-04,-2.798740901490542887e-05,-2.046444186257559417e-05,-3.826674421263630277e-05,-1.375758186478674011e-04,3.086663975466379453e-05,1.000000000000000000e+00
3.195460016377363321e-01,1.615406164564502645e-01,-8.880924741390446020e-02,9.063526206347326253e-02,-3.783042253289477935e-02,-3.541269523669182684e-02,-3.863170891731768086e-02,-8.449323266247962816e-04,1.026814573324222324e-02,-4.053643077626458563e-02,-5.093586031607268833e-02,3.698179588681074770e-02,4.716929140942241472e-02,2.417026445483633212e-02,1.029456217570408338e-02,-7.192124237591444175e-03,-2.533482196149245205e-02,3.508785937274308542e-02,1.026969290140944402e-02,6.050757775259565929e-02,-1.128434117185985602e-02,-3.638549022599659594e-02,7.280070412858559437e-03,2.165379680937155882e-02,7.129512102132778972e-03,5.295581034666155956e-03,3.284156337320540131e-02,-3.303492250109715811e-02,-4.807731876791976333e-02,-3.334653069104936973e-03,-3.691915781740946756e-03,1.842878780470000311e-03,1.346304240019551013e-02,5.170473727458022722e-03,-8.931703002766036570e-03,3.578540502839795689e-04,9.509051211028379802e-04,3.857355556094954618e-03,2.450579690286010248e-03,8.382187146263944677e-05,1.223381509788042110e-02,1.837938431017788199e-03,2.854599828517455362e-03,-1.447952432325327887e-02,-5.609501667464891761e-03,-2.259269341789428565e-02,-1.012463547620259807e-03,5.986794922706061006e-03,-7.341981568901357474e-03,8.416714212955492269e-04,2.530765128040499135e-03,-7.686792308539379392e-04,7.222942331043119557e-04,1.429562467775320755e-04,-7.310715711787360571e-05,-1.091848639083195342e-02,-3.683699526248890299e-04,6.676514270351763258e-04,1.198560634440744288e-04,2.348774277990323123e-03,1.951602099886907971e-02,-1.136596467473376115e-03,8.823163659594332464e-03,-4.209485712825373344e-02,-1.203788532151348067e-04,9.930756791829559171e-03,-1.798680031153098314e-03,5.777316214835579236e-04,1.504837282908517981e-03,-4.563938633979650050e-02,4.818200888587770986e-04,1.689891982305680163e-02,-1.030659748308553753e-03,2.106614997767451702e-03,-5.354719552532791194e-03,-1.094008965448756143e-04,5.810926263414284421e-04,7.258646355397246897e-05,1.786641681578400587e-02,5.525356724908024597e-04,-6.903479878563559269e-03,4.371097098245652068e-06,6.987941983968706805e-02,-8.062175239963165208e-05,3.701563720467259365e-03,1.000000000000000000e+00
3.938391496108313572e-02,1.392034643950309236e-01,1.372387455807440038e-01,-1.566018523193315748e-01,1.072274251409702506e-01,-3.606437223626915434e-02,-7.165606883130444527e-02,7.305238882684106372e-02,2.797040630689761470e-02,-1.043656320187025394e-01,4.148610986485636032e-02,2.688641280409322792e-03,3.455073566042733690e-02,3.308022808205045295e-02,1.066311661798006669e-02,2.401658502081955790e-02,-4.411107708860877163e-02,-2.045521667749528039e-02,4.233721161807951772e-03,-7.124298319417850939e-03,7.283655408692989164e-04,-3.760899244234030409e-03,-4.924678196318667961e-03,-9.001735878916419104e-03,-1.428307229668967365e-02,4.400590187088545407e-03,2.160772819386196086e-03,1.048921210216860467e-02,4.766054552613521386e-03,4.463708662645615721e-04,1.491783176527022164e-03,1.564720548634868785e-03,2.696512761155914206e-03,6.214645379981276890e-03,-1.108014674516327736e-02,-1.000353499236196486e-04,2.128752252236812414e-04,2.465002928226033008e-02,6.517973018747969145e-03,-3.642889104433105762e-02,5.731708865468879144e-02,4.021824752672449599e-02,-1.474590000860857841e-02,4.178975631797213902e-02,3.394328731464848342e-02,-7.606729432851533704e-03,-9.494827203647623892e-04,1.343415315585459735e-02,8.566559057667288979e-03,5.000555589502395093e-04,1.376213616323257449e-04,-8.623864249235248941e-04,8.502310689524131271e-04,3.457711989277023612e-04,-1.878252152835782618e-04,8.514884118306607907e-05,-3.495418206868744493e-04,1.856388670940026242e-04,1.213746403346312869e-04,7.941700586266281503e-04,-3.276404840808766483e-05,-2.719699619115056866e-04,-1.090456384688340274e-03,-4.050517866334164135e-04,3.854107538388273912e-05,-1.561339859643823269e-05,-4.283847677094042641e-04,5.355410048097338296e-04,1.632633251743356717e-04,-3.138999568532557793e-05,-9.235696311717979390e-05,-7.196331457492294303e-05,5.274021384010438296e-06,-2.196516523666341980e-05,-4.350401538235487697e-05,-9.052298730735305887e-06,-3.216146691104902061e-02,6.500911504738957070e-05,3.208647762258098890e-05,-7.097941286951388318e-02,-7.335349697821375026e-05,-3.513151149508314530e-05,-6.458076708567433988e-05,-1.043200654168990882e-04,3.154462048670638938e-05,1.000000000000000000e+00
