-83.238,-278.68,1
60.355,248.34,1
-260.04,-197.77,1
225.21,349.31,1
99.462,304.19,1
294.38,-214.11,1
169.56,240.15,1
-301.86,-203.12,1
85.077,252.35,1
317.07,206.33,1
-204.93,205.02,1
41.789,278.51,1
41.77,-278.11,1
-222.48,202.61,1
128.9,-232.92,1
125.82,274.89,1
79.57,293.16,1
295.06,-151.54,1
11.809,262.99,1
-154.07,258.47,1
-116.96,244.91,1
282.86,254.03,1
-26.866,-286.65,1
212.57,218.62,1
177.01,-310.63,1
-27.664,262.44,1
114.64,255.57,1
-9.9689,295.69,1
121.07,287.73,1
18.738,277.81,1
-201.29,259.72,1
44.547,267.52,1
232.89,309.66,1
-253.96,217.41,1
300.36,189.1,1
282.3,187.64,1
122.94,235.13,1
-260.82,-171.27,1
-215.18,223.08,1
-86.523,261.74,1
102.68,268.14,1
147.09,-248.93,1
-240.74,-187.97,1
52.994,-247.43,1
66.102,351.86,1
111.36,259.07,1
-23.003,-253.17,1
-31.781,251.03,1
302.02,212.56,1
-0.67678,302.15,1
-4.5705,237.31,-1
79.649,236.54,-1
-142.64,167.71,-1
-59.878,193.04,-1
214.64,123.87,-1
174,153.7,-1
28.783,192.86,-1
30.413,234.44,-1
112.46,207.45,-1
-81.899,231.35,-1
122.85,230.91,-1
279.5,31.002,-1
-78.587,200.36,-1
-131.71,210.14,-1
143.44,169.86,-1
-150.81,225.59,-1
-105.73,226.53,-1
-113.42,210.1,-1
-13.056,203.45,-1
123.36,-186.46,-1
43.619,-202.86,-1
240.29,110.99,-1
173.98,163.09,-1
106.28,184.76,-1
165.46,194.17,-1
44.779,-225.74,-1
123.35,196.02,-1
82.554,191.75,-1
121.45,-203.21,-1
38.273,-216.96,-1
-51.733,201.92,-1
1.5369,229.8,-1
-43.545,203.76,-1
173.85,-150.81,-1
-48.505,-198.17,-1
137.42,199.51,-1
143.87,226.49,-1
57.382,198.07,-1
17.89,219.34,-1
-160.66,176.88,-1
102.67,232.35,-1
-45.458,203.81,-1
-49.94,206.63,-1
-89.586,189.79,-1
287.37,-120.85,-1
15.482,240.65,-1
252.95,85.51,-1
15.17,-201.92,-1
-111.44,188.85,-1
142.45,-166.94,-1
